date,product_id,category,list_price,discount_pct,final_price,units_sold,revenue,channel,stock_available,restocked,stockout_flag,warehouse,competitor_avg_price,competitor_min_price,day_of_week,is_weekend,is_holiday,holiday_name,is_festival_season,festival_name,is_promotional_event,promotional_event_name,market_demand_index,inflation_rate_pct,consumer_confidence_index
2025-07-31,P1043,Sports & Outdoors,398.58,0.0,398.58,39,15544.62,Website,432,False,False,WH-West,627.81,567.87,Thursday,False,False,,False,,False,,93.8,5.5,109.0
2025-08-01,P1043,Sports & Outdoors,398.58,0.0,398.58,49,19530.42,Website,383,False,False,WH-West,627.81,567.87,Friday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-02,P1043,Sports & Outdoors,398.58,14.0,342.78,49,16796.22,Marketplace-B,334,False,False,WH-East,627.81,567.87,Saturday,True,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-03,P1043,Sports & Outdoors,398.58,23.3,305.71,63,19259.73,Marketplace-A,271,False,False,WH-South,627.81,567.87,Sunday,True,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-04,P1043,Sports & Outdoors,398.58,23.3,305.71,60,18342.6,Retail Store,211,False,False,WH-South,606.73,568.26,Monday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-05,P1043,Sports & Outdoors,398.58,23.3,305.71,70,21399.7,Marketplace-A,141,False,False,WH-West,606.73,568.26,Tuesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-06,P1043,Sports & Outdoors,398.58,19.0,322.85,61,19693.85,Retail Store,80,False,False,WH-Central,606.73,568.26,Wednesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-07,P1043,Sports & Outdoors,398.58,19.0,322.85,45,14528.25,Mobile App,551,True,False,WH-Central,606.73,568.26,Thursday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-08,P1043,Sports & Outdoors,398.58,19.0,322.85,48,15496.8,Website,503,False,False,WH-North,606.73,568.26,Friday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-09,P1043,Sports & Outdoors,398.58,18.5,324.84,58,18840.72,Marketplace-A,445,False,False,WH-West,606.73,568.26,Saturday,True,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-10,P1043,Sports & Outdoors,398.58,18.5,324.84,61,19815.24,Marketplace-A,384,False,False,WH-North,606.73,568.26,Sunday,True,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-11,P1043,Sports & Outdoors,398.58,12.4,349.16,57,19902.12,Website,327,False,False,WH-South,635.78,556.77,Monday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-12,P1043,Sports & Outdoors,398.58,12.4,349.16,44,15363.04,Retail Store,283,False,False,WH-West,635.78,556.77,Tuesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-13,P1043,Sports & Outdoors,398.58,11.0,354.74,59,20929.66,Mobile App,224,False,False,WH-West,635.78,556.77,Wednesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-14,P1043,Sports & Outdoors,398.58,18.3,325.64,56,18235.84,Marketplace-B,168,False,False,WH-Central,635.78,556.77,Thursday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-15,P1043,Sports & Outdoors,398.58,17.0,330.82,67,22164.94,Retail Store,101,False,False,WH-North,635.78,556.77,Friday,False,True,Independence Day,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-16,P1043,Sports & Outdoors,398.58,17.0,330.82,28,9262.96,Website,73,False,False,WH-Central,635.78,556.77,Saturday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-17,P1043,Sports & Outdoors,398.58,0.0,398.58,28,11160.24,Mobile App,617,True,False,WH-Central,635.78,556.77,Sunday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-18,P1043,Sports & Outdoors,398.58,0.0,398.58,23,9167.34,Marketplace-B,594,False,False,WH-West,640.74,560.75,Monday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-19,P1043,Sports & Outdoors,360.29,0.0,360.29,24,8646.96,Website,570,False,False,WH-West,640.74,560.75,Tuesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-20,P1043,Sports & Outdoors,360.29,0.0,360.29,24,8646.96,Marketplace-A,546,False,False,WH-East,640.74,560.75,Wednesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-21,P1043,Sports & Outdoors,360.29,0.0,360.29,24,8646.96,Marketplace-B,522,False,False,WH-South,640.74,560.75,Thursday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-22,P1043,Sports & Outdoors,360.29,0.0,360.29,23,8286.67,Marketplace-A,499,False,False,WH-East,640.74,560.75,Friday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-23,P1043,Sports & Outdoors,360.29,0.0,360.29,35,12610.15,Website,464,False,False,WH-South,640.74,560.75,Saturday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-24,P1043,Sports & Outdoors,360.29,0.0,360.29,29,10448.41,Retail Store,435,False,False,WH-East,640.74,560.75,Sunday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-25,P1043,Sports & Outdoors,360.29,0.0,360.29,25,9007.25,Mobile App,410,False,False,WH-East,615.38,562.24,Monday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-26,P1043,Sports & Outdoors,377.27,9.2,342.56,27,9249.12,Marketplace-B,383,False,False,WH-Central,615.38,562.24,Tuesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-27,P1043,Sports & Outdoors,377.27,0.0,377.27,20,7545.4,Marketplace-B,363,False,False,WH-East,615.38,562.24,Wednesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-28,P1043,Sports & Outdoors,377.27,0.0,377.27,18,6790.86,Mobile App,345,False,False,WH-West,615.38,562.24,Thursday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-29,P1043,Sports & Outdoors,377.27,0.0,377.27,27,10186.29,Website,318,False,False,WH-West,615.38,562.24,Friday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-30,P1043,Sports & Outdoors,377.27,0.0,377.27,21,7922.67,Retail Store,297,False,False,WH-North,615.38,562.24,Saturday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-31,P1043,Sports & Outdoors,377.27,7.6,348.6,30,10458.0,Mobile App,267,False,False,WH-South,615.38,562.24,Sunday,True,False,,False,,False,,89.9,5.8,90.6
2025-09-01,P1043,Sports & Outdoors,377.27,7.6,348.6,30,10458.0,Retail Store,237,False,False,WH-West,653.17,600.76,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-02,P1043,Sports & Outdoors,377.27,0.0,377.27,25,9431.75,Marketplace-B,212,False,False,WH-East,653.17,600.76,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-03,P1043,Sports & Outdoors,377.27,12.9,328.6,36,11829.6,Marketplace-B,176,False,False,WH-West,653.17,600.76,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-04,P1043,Sports & Outdoors,377.27,12.9,328.6,33,10843.8,Retail Store,143,False,False,WH-South,653.17,600.76,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-05,P1043,Sports & Outdoors,377.27,0.0,377.27,28,10563.56,Website,115,False,False,WH-East,653.17,600.76,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-06,P1043,Sports & Outdoors,377.27,0.0,377.27,21,7922.67,Marketplace-B,94,False,False,WH-West,653.17,600.76,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-07,P1043,Sports & Outdoors,377.27,0.0,377.27,17,6413.59,Website,77,False,False,WH-East,653.17,600.76,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-08,P1043,Sports & Outdoors,377.27,0.0,377.27,20,7545.4,Marketplace-A,57,False,False,WH-North,615.48,562.25,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-09,P1043,Sports & Outdoors,377.27,0.0,377.27,23,8677.21,Retail Store,469,True,False,WH-West,615.48,562.25,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-10,P1043,Sports & Outdoors,377.27,0.0,377.27,32,12072.64,Marketplace-A,437,False,False,WH-West,615.48,562.25,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-11,P1043,Sports & Outdoors,377.27,0.0,377.27,34,12827.18,Marketplace-B,403,False,False,WH-South,615.48,562.25,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-12,P1043,Sports & Outdoors,377.27,0.0,377.27,30,11318.1,Marketplace-B,373,False,False,WH-Central,615.48,562.25,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-13,P1043,Sports & Outdoors,377.27,0.0,377.27,28,10563.56,Marketplace-B,345,False,False,WH-East,615.48,562.25,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-14,P1043,Sports & Outdoors,377.27,0.0,377.27,39,14713.53,Website,306,False,False,WH-Central,615.48,562.25,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-15,P1043,Sports & Outdoors,377.27,0.0,377.27,28,10563.56,Marketplace-B,278,False,False,WH-South,621.36,561.15,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-16,P1043,Sports & Outdoors,377.27,0.0,377.27,27,10186.29,Retail Store,251,False,False,WH-North,621.36,561.15,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-17,P1043,Sports & Outdoors,377.27,0.0,377.27,23,8677.21,Retail Store,228,False,False,WH-West,621.36,561.15,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-18,P1043,Sports & Outdoors,377.27,0.0,377.27,25,9431.75,Mobile App,203,False,False,WH-North,621.36,561.15,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-19,P1043,Sports & Outdoors,377.27,0.0,377.27,23,8677.21,Website,180,False,False,WH-South,621.36,561.15,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-20,P1043,Sports & Outdoors,377.27,14.1,324.07,29,9398.03,Retail Store,151,False,False,WH-West,621.36,561.15,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-21,P1043,Sports & Outdoors,377.27,14.1,324.07,41,13286.87,Website,110,False,False,WH-South,621.36,561.15,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-22,P1043,Sports & Outdoors,377.27,0.0,377.27,24,9054.48,Marketplace-B,86,False,False,WH-Central,627.32,598.07,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-23,P1043,Sports & Outdoors,377.27,0.0,377.27,20,7545.4,Marketplace-A,66,False,False,WH-East,627.32,598.07,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-24,P1043,Sports & Outdoors,377.27,0.0,377.27,21,7922.67,Mobile App,760,True,False,WH-West,627.32,598.07,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-25,P1043,Sports & Outdoors,377.27,0.0,377.27,30,11318.1,Marketplace-B,730,False,False,WH-West,627.32,598.07,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-26,P1043,Sports & Outdoors,377.27,0.0,377.27,22,8299.94,Mobile App,708,False,False,WH-West,627.32,598.07,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-27,P1043,Sports & Outdoors,377.27,8.1,346.71,33,11441.43,Retail Store,675,False,False,WH-Central,627.32,598.07,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-28,P1043,Sports & Outdoors,377.27,8.1,346.71,27,9361.17,Retail Store,648,False,False,WH-West,627.32,598.07,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-29,P1043,Sports & Outdoors,377.27,0.0,377.27,25,9431.75,Marketplace-B,623,False,False,WH-South,625.44,566.52,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-30,P1043,Sports & Outdoors,377.27,0.0,377.27,32,12072.64,Mobile App,591,False,False,WH-Central,625.44,566.52,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-10-01,P1043,Sports & Outdoors,377.27,0.0,377.27,19,7168.13,Marketplace-B,572,False,False,WH-East,625.44,566.52,Wednesday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-02,P1043,Sports & Outdoors,377.27,0.0,377.27,35,13204.45,Website,537,False,False,WH-East,625.44,566.52,Thursday,False,True,Gandhi Jayanti,False,,False,,82.9,4.85,105.5
2025-10-03,P1043,Sports & Outdoors,377.27,0.0,377.27,20,7545.4,Retail Store,517,False,False,WH-Central,625.44,566.52,Friday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-04,P1043,Sports & Outdoors,377.27,0.0,377.27,19,7168.13,Marketplace-A,498,False,False,WH-Central,625.44,566.52,Saturday,True,False,,False,,False,,82.9,4.85,105.5
2025-10-05,P1043,Sports & Outdoors,377.27,0.0,377.27,43,16222.61,Marketplace-B,455,False,False,WH-Central,625.44,566.52,Sunday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-06,P1043,Sports & Outdoors,377.27,0.0,377.27,57,21504.39,Marketplace-B,398,False,False,WH-West,620.51,556.77,Monday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-07,P1043,Sports & Outdoors,377.27,21.6,295.78,82,24253.96,Mobile App,316,False,False,WH-East,620.51,556.77,Tuesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-08,P1043,Sports & Outdoors,377.27,21.6,295.78,67,19817.26,Website,249,False,False,WH-South,620.51,556.77,Wednesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-09,P1043,Sports & Outdoors,377.27,21.6,295.78,56,16563.68,Website,193,False,False,WH-South,620.51,556.77,Thursday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-10,P1043,Sports & Outdoors,377.27,19.8,302.57,57,17246.49,Marketplace-A,136,False,False,WH-North,620.51,556.77,Friday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-11,P1043,Sports & Outdoors,377.27,19.8,302.57,57,17246.49,Marketplace-A,79,False,False,WH-East,620.51,556.77,Saturday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-12,P1043,Sports & Outdoors,377.27,19.8,302.57,74,22390.18,Marketplace-A,381,True,False,WH-East,620.51,556.77,Sunday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-13,P1043,Sports & Outdoors,377.27,24.8,283.71,58,16455.18,Marketplace-A,323,False,False,WH-East,609.41,553.05,Monday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-14,P1043,Sports & Outdoors,377.27,24.8,283.71,72,20427.12,Marketplace-A,251,False,False,WH-West,609.41,553.05,Tuesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-15,P1043,Sports & Outdoors,377.27,24.8,283.71,69,19575.99,Website,182,False,False,WH-East,609.41,553.05,Wednesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-16,P1043,Sports & Outdoors,377.27,13.1,327.85,53,17376.05,Website,129,False,False,WH-Central,609.41,553.05,Thursday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-17,P1043,Sports & Outdoors,377.27,24.4,285.22,63,17968.86,Mobile App,66,False,False,WH-West,609.41,553.05,Friday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-18,P1043,Sports & Outdoors,377.27,24.4,285.22,62,17683.64,Retail Store,377,True,False,WH-East,609.41,553.05,Saturday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-19,P1043,Sports & Outdoors,377.27,14.7,321.81,56,18021.36,Mobile App,321,False,False,WH-West,609.41,553.05,Sunday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-20,P1043,Sports & Outdoors,377.27,16.2,316.15,64,20233.6,Mobile App,257,False,False,WH-South,639.14,547.68,Monday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-21,P1043,Sports & Outdoors,377.27,16.2,316.15,59,18652.85,Retail Store,198,False,False,WH-Central,639.14,547.68,Tuesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-22,P1043,Sports & Outdoors,359.07,14.0,308.8,50,15440.0,Website,148,False,False,WH-North,639.14,547.68,Wednesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-23,P1043,Sports & Outdoors,359.07,14.0,308.8,57,17601.6,Marketplace-B,91,False,False,WH-East,639.14,547.68,Thursday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-24,P1043,Sports & Outdoors,359.07,20.4,285.82,68,19435.76,Retail Store,518,True,False,WH-South,639.14,547.68,Friday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-25,P1043,Sports & Outdoors,359.07,20.4,285.82,75,21436.5,Marketplace-A,443,False,False,WH-North,639.14,547.68,Saturday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-26,P1043,Sports & Outdoors,359.07,20.4,285.82,33,9432.06,Mobile App,410,False,False,WH-East,639.14,547.68,Sunday,True,False,,False,,False,,82.9,4.85,105.5
2025-10-27,P1043,Sports & Outdoors,358.29,0.0,358.29,22,7882.38,Website,388,False,False,WH-East,619.55,581.34,Monday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-28,P1043,Sports & Outdoors,358.29,0.0,358.29,28,10032.12,Marketplace-B,360,False,False,WH-West,619.55,581.34,Tuesday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-29,P1043,Sports & Outdoors,358.29,0.0,358.29,26,9315.54,Mobile App,334,False,False,WH-East,619.55,581.34,Wednesday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-30,P1043,Sports & Outdoors,358.29,0.0,358.29,20,7165.8,Website,314,False,False,WH-Central,619.55,581.34,Thursday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-31,P1043,Sports & Outdoors,358.29,0.0,358.29,25,8957.25,Website,289,False,False,WH-Central,619.55,581.34,Friday,False,False,,False,,False,,82.9,4.85,105.5
2025-11-01,P1043,Sports & Outdoors,358.29,0.0,358.29,35,12540.15,Mobile App,254,False,False,WH-West,619.55,581.34,Saturday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-02,P1043,Sports & Outdoors,358.29,0.0,358.29,33,11823.57,Retail Store,221,False,False,WH-South,619.55,581.34,Sunday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-03,P1043,Sports & Outdoors,358.29,0.0,358.29,24,8598.96,Retail Store,197,False,False,WH-North,608.16,541.08,Monday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-04,P1043,Sports & Outdoors,358.29,0.0,358.29,22,7882.38,Marketplace-A,175,False,False,WH-East,608.16,541.08,Tuesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-05,P1043,Sports & Outdoors,358.29,0.0,358.29,36,12898.44,Retail Store,139,False,False,WH-South,608.16,541.08,Wednesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-06,P1043,Sports & Outdoors,358.29,0.0,358.29,25,8957.25,Website,114,False,False,WH-West,608.16,541.08,Thursday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-07,P1043,Sports & Outdoors,358.29,0.0,358.29,30,10748.7,Mobile App,84,False,False,WH-East,608.16,541.08,Friday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-08,P1043,Sports & Outdoors,337.2,0.0,337.2,26,8767.2,Retail Store,58,False,False,WH-South,608.16,541.08,Saturday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-09,P1043,Sports & Outdoors,337.2,0.0,337.2,31,10453.2,Website,533,True,False,WH-East,608.16,541.08,Sunday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-10,P1043,Sports & Outdoors,337.2,0.0,337.2,28,9441.6,Retail Store,505,False,False,WH-North,639.67,595.15,Monday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-11,P1043,Sports & Outdoors,337.2,0.0,337.2,34,11464.8,Website,471,False,False,WH-North,639.67,595.15,Tuesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-12,P1043,Sports & Outdoors,337.2,0.0,337.2,20,6744.0,Marketplace-A,451,False,False,WH-South,639.67,595.15,Wednesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-13,P1043,Sports & Outdoors,337.2,0.0,337.2,27,9104.4,Mobile App,424,False,False,WH-South,639.67,595.15,Thursday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-14,P1043,Sports & Outdoors,337.2,0.0,337.2,31,10453.2,Retail Store,393,False,False,WH-West,639.67,595.15,Friday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-15,P1043,Sports & Outdoors,337.2,0.0,337.2,35,11802.0,Marketplace-A,358,False,False,WH-South,639.67,595.15,Saturday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-16,P1043,Sports & Outdoors,337.2,0.0,337.2,30,10116.0,Website,328,False,False,WH-Central,639.67,595.15,Sunday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-17,P1043,Sports & Outdoors,337.2,0.0,337.2,25,8430.0,Retail Store,303,False,False,WH-West,625.69,570.48,Monday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-18,P1043,Sports & Outdoors,337.2,0.0,337.2,41,13825.2,Retail Store,262,False,False,WH-Central,625.69,570.48,Tuesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-19,P1043,Sports & Outdoors,314.85,0.0,314.85,28,8815.8,Marketplace-A,234,False,False,WH-West,625.69,570.48,Wednesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-20,P1043,Sports & Outdoors,314.85,0.0,314.85,38,11964.3,Website,196,False,False,WH-East,625.69,570.48,Thursday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-21,P1043,Sports & Outdoors,314.85,0.0,314.85,54,17001.9,Marketplace-A,142,False,False,WH-Central,625.69,570.48,Friday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-22,P1043,Sports & Outdoors,314.85,21.3,247.79,62,15362.98,Website,80,False,False,WH-Central,625.69,570.48,Saturday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-23,P1043,Sports & Outdoors,314.85,21.3,247.79,60,14867.4,Mobile App,388,True,False,WH-East,625.69,570.48,Sunday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-24,P1043,Sports & Outdoors,314.85,21.3,247.79,50,12389.5,Marketplace-B,338,False,False,WH-South,625.41,564.55,Monday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-25,P1043,Sports & Outdoors,314.85,22.6,243.69,68,16570.92,Retail Store,270,False,False,WH-North,625.41,564.55,Tuesday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-26,P1043,Sports & Outdoors,314.85,22.6,243.69,81,19738.89,Retail Store,189,False,False,WH-North,625.41,564.55,Wednesday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-27,P1043,Sports & Outdoors,314.85,22.1,245.27,76,18640.52,Website,113,False,False,WH-East,625.41,564.55,Thursday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-28,P1043,Sports & Outdoors,314.85,22.1,245.27,75,18395.25,Mobile App,619,True,False,WH-East,625.41,564.55,Friday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-29,P1043,Sports & Outdoors,314.85,16.0,264.47,68,17983.96,Website,551,False,False,WH-East,625.41,564.55,Saturday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-30,P1043,Sports & Outdoors,314.85,24.3,238.34,66,15730.44,Mobile App,485,False,False,WH-South,625.41,564.55,Sunday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-12-01,P1043,Sports & Outdoors,314.85,24.3,238.34,34,8103.56,Marketplace-A,451,False,False,WH-East,625.35,568.13,Monday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-02,P1043,Sports & Outdoors,314.85,0.0,314.85,37,11649.45,Mobile App,414,False,False,WH-East,625.35,568.13,Tuesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-03,P1043,Sports & Outdoors,314.85,0.0,314.85,31,9760.35,Marketplace-B,383,False,False,WH-South,625.35,568.13,Wednesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-04,P1043,Sports & Outdoors,314.85,0.0,314.85,37,11649.45,Marketplace-A,346,False,False,WH-West,625.35,568.13,Thursday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-05,P1043,Sports & Outdoors,314.85,0.0,314.85,36,11334.6,Retail Store,310,False,False,WH-South,625.35,568.13,Friday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-06,P1043,Sports & Outdoors,314.85,0.0,314.85,30,9445.5,Marketplace-B,280,False,False,WH-Central,625.35,568.13,Saturday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-07,P1043,Sports & Outdoors,314.85,0.0,314.85,25,7871.25,Retail Store,255,False,False,WH-West,625.35,568.13,Sunday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-08,P1043,Sports & Outdoors,314.85,0.0,314.85,33,10390.05,Website,222,False,False,WH-North,625.55,580.0,Monday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-09,P1043,Sports & Outdoors,314.85,0.0,314.85,27,8500.95,Website,195,False,False,WH-Central,625.55,580.0,Tuesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-10,P1043,Sports & Outdoors,314.85,0.0,314.85,29,9130.65,Marketplace-A,166,False,False,WH-North,625.55,580.0,Wednesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-11,P1043,Sports & Outdoors,314.85,0.0,314.85,26,8186.1,Marketplace-A,140,False,False,WH-Central,625.55,580.0,Thursday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-12,P1043,Sports & Outdoors,314.85,0.0,314.85,43,13538.55,Mobile App,97,False,False,WH-North,625.55,580.0,Friday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-13,P1043,Sports & Outdoors,314.85,0.0,314.85,33,10390.05,Retail Store,64,False,False,WH-South,625.55,580.0,Saturday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-14,P1043,Sports & Outdoors,314.85,0.0,314.85,32,10075.2,Website,555,True,False,WH-East,625.55,580.0,Sunday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-15,P1043,Sports & Outdoors,314.85,0.0,314.85,32,10075.2,Mobile App,523,False,False,WH-East,635.43,563.99,Monday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-16,P1043,Sports & Outdoors,314.85,0.0,314.85,31,9760.35,Mobile App,492,False,False,WH-North,635.43,563.99,Tuesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-17,P1043,Sports & Outdoors,314.85,0.0,314.85,27,8500.95,Mobile App,465,False,False,WH-East,635.43,563.99,Wednesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-18,P1043,Sports & Outdoors,314.85,0.0,314.85,25,7871.25,Marketplace-B,440,False,False,WH-East,635.43,563.99,Thursday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-19,P1043,Sports & Outdoors,314.85,0.0,314.85,29,9130.65,Mobile App,411,False,False,WH-West,635.43,563.99,Friday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-20,P1043,Sports & Outdoors,314.85,0.0,314.85,39,12279.15,Marketplace-B,372,False,False,WH-East,635.43,563.99,Saturday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-21,P1043,Sports & Outdoors,314.85,0.0,314.85,35,11019.75,Retail Store,337,False,False,WH-South,635.43,563.99,Sunday,True,False,,False,,False,,95.3,4.66,98.2
