date,product_id,competitor_name,competitor_price,in_stock
2024-11-18,P1033,MarketLeaderCo,206.12,True
2024-11-25,P1033,MarketLeaderCo,199.99,True
2024-12-02,P1033,MarketLeaderCo,207.16,True
2024-12-09,P1033,MarketLeaderCo,206.72,True
2024-12-16,P1033,MarketLeaderCo,195.84,True
2024-12-23,P1033,MarketLeaderCo,205.1,True
2024-12-30,P1033,MarketLeaderCo,208.91,True
2025-01-06,P1033,MarketLeaderCo,202.76,True
2025-01-13,P1033,MarketLeaderCo,190.07,True
2025-01-20,P1033,MarketLeaderCo,204.42,True
2025-01-27,P1033,MarketLeaderCo,214.15,True
2025-02-03,P1033,MarketLeaderCo,203.01,True
2025-02-10,P1033,MarketLeaderCo,213.92,True
2025-02-17,P1033,MarketLeaderCo,200.13,True
2025-02-24,P1033,MarketLeaderCo,197.99,True
2025-03-03,P1033,MarketLeaderCo,205.1,True
2025-03-10,P1033,MarketLeaderCo,200.07,True
2025-03-17,P1033,MarketLeaderCo,207.16,True
2025-03-24,P1033,MarketLeaderCo,202.84,True
2025-03-31,P1033,MarketLeaderCo,214.2,True
2025-04-07,P1033,MarketLeaderCo,202.41,True
2025-04-14,P1033,MarketLeaderCo,205.68,True
2025-04-21,P1033,MarketLeaderCo,208.8,True
2025-04-28,P1033,MarketLeaderCo,211.01,True
2025-05-05,P1033,MarketLeaderCo,214.24,True
2025-05-12,P1033,MarketLeaderCo,203.68,True
2025-05-19,P1033,MarketLeaderCo,202.67,True
2025-05-26,P1033,MarketLeaderCo,193.35,True
2025-06-02,P1033,MarketLeaderCo,217.69,True
2025-06-09,P1033,MarketLeaderCo,207.35,True
2025-06-16,P1033,MarketLeaderCo,209.76,True
2025-06-23,P1033,MarketLeaderCo,208.55,True
2025-06-30,P1033,MarketLeaderCo,205.43,True
2025-07-07,P1033,MarketLeaderCo,207.29,True
2025-07-14,P1033,MarketLeaderCo,201.69,True
2025-07-21,P1033,MarketLeaderCo,203.27,False
2025-07-28,P1033,MarketLeaderCo,199.28,True
2025-08-04,P1033,MarketLeaderCo,214.71,True
2025-08-11,P1033,MarketLeaderCo,208.58,True
2025-08-18,P1033,MarketLeaderCo,217.29,True
2025-08-25,P1033,MarketLeaderCo,219.26,True
2025-09-01,P1033,MarketLeaderCo,196.49,True
2025-09-08,P1033,MarketLeaderCo,211.19,True
2025-09-15,P1033,MarketLeaderCo,196.77,True
2025-09-22,P1033,MarketLeaderCo,206.22,True
2025-09-29,P1033,MarketLeaderCo,207.07,True
2025-10-06,P1033,MarketLeaderCo,197.21,True
2025-10-13,P1033,MarketLeaderCo,200.59,True
2025-10-20,P1033,MarketLeaderCo,207.35,True
2025-10-27,P1033,MarketLeaderCo,206.21,True
2025-11-03,P1033,MarketLeaderCo,198.86,True
2025-11-10,P1033,MarketLeaderCo,200.83,True
2025-11-17,P1033,MarketLeaderCo,195.95,True
2025-11-24,P1033,MarketLeaderCo,197.73,True
2025-12-01,P1033,MarketLeaderCo,202.84,True
2025-12-08,P1033,MarketLeaderCo,211.21,True
2025-12-15,P1033,MarketLeaderCo,211.99,True
2025-12-22,P1033,MarketLeaderCo,216.41,True
2025-12-29,P1033,MarketLeaderCo,207.74,True
2024-03-11,P1033,CompetitorY,227.22,True
2024-03-18,P1033,CompetitorY,241.89,True
2024-03-25,P1033,CompetitorY,224.14,True
2024-04-01,P1033,CompetitorY,250.11,True
2024-04-08,P1033,CompetitorY,241.98,True
2024-04-15,P1033,CompetitorY,255.56,True
2024-04-22,P1033,CompetitorY,238.58,True
2024-04-29,P1033,CompetitorY,242.33,True
2024-05-06,P1033,CompetitorY,233.86,True
2024-05-13,P1033,CompetitorY,235.51,False
2024-05-20,P1033,CompetitorY,228.38,True
2024-05-27,P1033,CompetitorY,225.58,False
2024-06-03,P1033,CompetitorY,237.16,False
2024-06-10,P1033,CompetitorY,235.47,True
2024-06-17,P1033,CompetitorY,228.21,True
2024-06-24,P1033,CompetitorY,229.46,True
2024-07-01,P1033,CompetitorY,236.05,True
2024-07-08,P1033,CompetitorY,228.09,True
2024-07-15,P1033,CompetitorY,238.34,True
2024-07-22,P1033,CompetitorY,228.31,True
2024-07-29,P1033,CompetitorY,237.63,True
2024-08-05,P1033,CompetitorY,227.68,True
2024-08-12,P1033,CompetitorY,227.71,True
2024-08-19,P1033,CompetitorY,219.11,True
2024-08-26,P1033,CompetitorY,234.69,True
2024-09-02,P1033,CompetitorY,246.11,True
2024-09-09,P1033,CompetitorY,245.71,True
2024-09-16,P1033,CompetitorY,238.11,True
2024-09-23,P1033,CompetitorY,221.66,True
2024-09-30,P1033,CompetitorY,241.79,True
2024-10-07,P1033,CompetitorY,237.42,True
2024-10-14,P1033,CompetitorY,232.94,True
2024-10-21,P1033,CompetitorY,244.36,True
2024-10-28,P1033,CompetitorY,240.17,True
2024-11-04,P1033,CompetitorY,249.7,True
2024-11-11,P1033,CompetitorY,225.88,True
2024-11-18,P1033,CompetitorY,226.43,True
2024-11-25,P1033,CompetitorY,227.62,True
2024-12-02,P1033,CompetitorY,233.8,True
2024-12-09,P1033,CompetitorY,247.06,True
2024-12-16,P1033,CompetitorY,231.41,True
2024-12-23,P1033,CompetitorY,231.56,True
2024-12-30,P1033,CompetitorY,238.77,True
2025-01-06,P1033,CompetitorY,241.79,True
2025-01-13,P1033,CompetitorY,220.0,True
2025-01-20,P1033,CompetitorY,243.18,True
2025-01-27,P1033,CompetitorY,231.19,False
2025-02-03,P1033,CompetitorY,235.1,False
2025-02-10,P1033,CompetitorY,245.85,True
2025-02-17,P1033,CompetitorY,234.29,True
2025-02-24,P1033,CompetitorY,224.98,True
2025-03-03,P1033,CompetitorY,225.39,True
2025-03-10,P1033,CompetitorY,235.61,True
2025-03-17,P1033,CompetitorY,233.46,True
2025-03-24,P1033,CompetitorY,236.24,False
2025-03-31,P1033,CompetitorY,232.98,True
2025-04-07,P1033,CompetitorY,244.6,True
2025-04-14,P1033,CompetitorY,236.0,True
2025-04-21,P1033,CompetitorY,223.35,True
2025-04-28,P1033,CompetitorY,241.6,True
2025-05-05,P1033,CompetitorY,249.31,True
2025-05-12,P1033,CompetitorY,236.92,True
2025-05-19,P1033,CompetitorY,237.47,True
2025-05-26,P1033,CompetitorY,230.3,True
2025-06-02,P1033,CompetitorY,234.11,True
2025-06-09,P1033,CompetitorY,239.38,True
2025-06-16,P1033,CompetitorY,243.83,True
2025-06-23,P1033,CompetitorY,238.98,True
2025-06-30,P1033,CompetitorY,248.68,True
2025-07-07,P1033,CompetitorY,236.52,True
2025-07-14,P1033,CompetitorY,227.89,True
2025-07-21,P1033,CompetitorY,228.09,False
2025-07-28,P1033,CompetitorY,244.55,True
2025-08-04,P1033,CompetitorY,242.95,True
2025-08-11,P1033,CompetitorY,224.19,True
2025-08-18,P1033,CompetitorY,234.34,True
2025-08-25,P1033,CompetitorY,234.6,True
2025-09-01,P1033,CompetitorY,230.5,True
2025-09-08,P1033,CompetitorY,225.84,True
2025-09-15,P1033,CompetitorY,230.35,True
2025-09-22,P1033,CompetitorY,229.08,True
2025-09-29,P1033,CompetitorY,226.01,True
2025-10-06,P1033,CompetitorY,241.69,True
2025-10-13,P1033,CompetitorY,237.82,True
2025-10-20,P1033,CompetitorY,232.54,True
2025-10-27,P1033,CompetitorY,221.17,True
2025-11-03,P1033,CompetitorY,233.7,True
2025-11-10,P1033,CompetitorY,239.51,True
2025-11-17,P1033,CompetitorY,230.61,True
2025-11-24,P1033,CompetitorY,227.69,True
2025-12-01,P1033,CompetitorY,234.95,True
2025-12-08,P1033,CompetitorY,238.19,True
2025-12-15,P1033,CompetitorY,221.67,True
2025-12-22,P1033,CompetitorY,245.4,True
2025-12-29,P1033,CompetitorY,226.98,True
2024-07-15,P1034,CompetitorX,340.43,True
2024-07-22,P1034,CompetitorX,348.11,True
2024-07-29,P1034,CompetitorX,352.59,True
2024-08-05,P1034,CompetitorX,360.49,True
2024-08-12,P1034,CompetitorX,359.34,True
2024-08-19,P1034,CompetitorX,337.61,False
2024-08-26,P1034,CompetitorX,327.53,True
2024-09-02,P1034,CompetitorX,338.26,True
2024-09-09,P1034,CompetitorX,354.91,True
2024-09-16,P1034,CompetitorX,340.77,True
2024-09-23,P1034,CompetitorX,344.55,True
2024-09-30,P1034,CompetitorX,339.04,True
2024-10-07,P1034,CompetitorX,361.16,True
2024-10-14,P1034,CompetitorX,334.31,True
2024-10-21,P1034,CompetitorX,345.49,True
2024-10-28,P1034,CompetitorX,356.26,True
2024-11-04,P1034,CompetitorX,363.85,False
2024-11-11,P1034,CompetitorX,337.61,True
2024-11-18,P1034,CompetitorX,354.74,True
2024-11-25,P1034,CompetitorX,338.26,True
2024-12-02,P1034,CompetitorX,359.05,True
2024-12-09,P1034,CompetitorX,362.69,True
2024-12-16,P1034,CompetitorX,335.6,True
2024-12-23,P1034,CompetitorX,351.56,True
2024-12-30,P1034,CompetitorX,356.32,True
2025-01-06,P1034,CompetitorX,341.76,True
2025-01-13,P1034,CompetitorX,350.47,True
2025-01-20,P1034,CompetitorX,351.01,True
2025-01-27,P1034,CompetitorX,365.59,True
2025-02-03,P1034,CompetitorX,324.41,True
2025-02-10,P1034,CompetitorX,344.22,True
2025-02-17,P1034,CompetitorX,331.87,True
2025-02-24,P1034,CompetitorX,344.94,True
2025-03-03,P1034,CompetitorX,336.7,True
2025-03-10,P1034,CompetitorX,342.16,True
2025-03-17,P1034,CompetitorX,335.76,True
2025-03-24,P1034,CompetitorX,346.41,True
2025-03-31,P1034,CompetitorX,355.91,True
2025-04-07,P1034,CompetitorX,340.95,True
2025-04-14,P1034,CompetitorX,359.6,True
2025-04-21,P1034,CompetitorX,355.6,True
2025-04-28,P1034,CompetitorX,365.84,True
2025-05-05,P1034,CompetitorX,349.06,True
2025-05-12,P1034,CompetitorX,344.16,True
2025-05-19,P1034,CompetitorX,328.4,True
2025-05-26,P1034,CompetitorX,336.72,True
2025-06-02,P1034,CompetitorX,342.65,True
2025-06-09,P1034,CompetitorX,343.88,True
2025-06-16,P1034,CompetitorX,369.1,True
2025-06-23,P1034,CompetitorX,342.66,True
2025-06-30,P1034,CompetitorX,326.51,True
2025-07-07,P1034,CompetitorX,351.68,True
2025-07-14,P1034,CompetitorX,351.07,True
2025-07-21,P1034,CompetitorX,340.05,True
2025-07-28,P1034,CompetitorX,366.81,True
2025-08-04,P1034,CompetitorX,325.18,True
2025-08-11,P1034,CompetitorX,357.73,True
2025-08-18,P1034,CompetitorX,341.79,True
2025-08-25,P1034,CompetitorX,334.97,True
2025-09-01,P1034,CompetitorX,369.63,True
2025-09-08,P1034,CompetitorX,352.42,True
2025-09-15,P1034,CompetitorX,341.71,True
2025-09-22,P1034,CompetitorX,341.5,True
2025-09-29,P1034,CompetitorX,347.65,True
2025-10-06,P1034,CompetitorX,340.02,True
2025-10-13,P1034,CompetitorX,358.24,True
2025-10-20,P1034,CompetitorX,345.71,True
2025-10-27,P1034,CompetitorX,355.33,True
2025-11-03,P1034,CompetitorX,346.95,True
2025-11-10,P1034,CompetitorX,353.8,True
2025-11-17,P1034,CompetitorX,358.72,True
2025-11-24,P1034,CompetitorX,362.19,True
2025-12-01,P1034,CompetitorX,349.88,False
2025-12-08,P1034,CompetitorX,335.84,True
2025-12-15,P1034,CompetitorX,343.02,True
2025-12-22,P1034,CompetitorX,344.53,True
2025-12-29,P1034,CompetitorX,338.87,True
2024-07-15,P1034,MarketLeaderCo,348.34,True
2024-07-22,P1034,MarketLeaderCo,346.12,True
2024-07-29,P1034,MarketLeaderCo,357.53,True
2024-08-05,P1034,MarketLeaderCo,331.04,True
2024-08-12,P1034,MarketLeaderCo,345.37,True
2024-08-19,P1034,MarketLeaderCo,347.74,True
2024-08-26,P1034,MarketLeaderCo,346.82,True
2024-09-02,P1034,MarketLeaderCo,346.72,True
2024-09-09,P1034,MarketLeaderCo,345.48,True
2024-09-16,P1034,MarketLeaderCo,358.8,True
2024-09-23,P1034,MarketLeaderCo,356.28,True
2024-09-30,P1034,MarketLeaderCo,368.54,True
2024-10-07,P1034,MarketLeaderCo,358.83,True
2024-10-14,P1034,MarketLeaderCo,339.08,True
2024-10-21,P1034,MarketLeaderCo,348.83,True
2024-10-28,P1034,MarketLeaderCo,347.72,True
2024-11-04,P1034,MarketLeaderCo,353.31,True
2024-11-11,P1034,MarketLeaderCo,362.12,False
2024-11-18,P1034,MarketLeaderCo,352.58,True
2024-11-25,P1034,MarketLeaderCo,352.6,False
2024-12-02,P1034,MarketLeaderCo,350.73,True
2024-12-09,P1034,MarketLeaderCo,359.15,True
2024-12-16,P1034,MarketLeaderCo,344.64,True
2024-12-23,P1034,MarketLeaderCo,335.3,True
2024-12-30,P1034,MarketLeaderCo,357.4,True
2025-01-06,P1034,MarketLeaderCo,354.57,True
2025-01-13,P1034,MarketLeaderCo,364.54,False
2025-01-20,P1034,MarketLeaderCo,325.08,False
2025-01-27,P1034,MarketLeaderCo,349.57,True
2025-02-03,P1034,MarketLeaderCo,351.74,True
2025-02-10,P1034,MarketLeaderCo,334.73,False
2025-02-17,P1034,MarketLeaderCo,349.71,True
2025-02-24,P1034,MarketLeaderCo,363.11,True
2025-03-03,P1034,MarketLeaderCo,372.57,True
2025-03-10,P1034,MarketLeaderCo,360.96,False
2025-03-17,P1034,MarketLeaderCo,347.21,True
2025-03-24,P1034,MarketLeaderCo,363.89,True
2025-03-31,P1034,MarketLeaderCo,360.21,True
2025-04-07,P1034,MarketLeaderCo,345.53,False
2025-04-14,P1034,MarketLeaderCo,344.5,True
2025-04-21,P1034,MarketLeaderCo,348.85,True
2025-04-28,P1034,MarketLeaderCo,339.57,True
2025-05-05,P1034,MarketLeaderCo,347.35,True
2025-05-12,P1034,MarketLeaderCo,355.74,True
2025-05-19,P1034,MarketLeaderCo,361.55,True
2025-05-26,P1034,MarketLeaderCo,346.64,True
2025-06-02,P1034,MarketLeaderCo,365.23,True
2025-06-09,P1034,MarketLeaderCo,357.46,True
2025-06-16,P1034,MarketLeaderCo,357.94,False
2025-06-23,P1034,MarketLeaderCo,340.96,True
2025-06-30,P1034,MarketLeaderCo,369.64,True
2025-07-07,P1034,MarketLeaderCo,356.44,True
2025-07-14,P1034,MarketLeaderCo,347.12,True
2025-07-21,P1034,MarketLeaderCo,345.27,True
2025-07-28,P1034,MarketLeaderCo,347.36,True
2025-08-04,P1034,MarketLeaderCo,339.91,True
2025-08-11,P1034,MarketLeaderCo,361.02,True
2025-08-18,P1034,MarketLeaderCo,340.99,True
2025-08-25,P1034,MarketLeaderCo,353.67,True
2025-09-01,P1034,MarketLeaderCo,345.89,True
2025-09-08,P1034,MarketLeaderCo,357.68,True
2025-09-15,P1034,MarketLeaderCo,359.11,True
2025-09-22,P1034,MarketLeaderCo,343.85,True
2025-09-29,P1034,MarketLeaderCo,350.27,True
2025-10-06,P1034,MarketLeaderCo,335.44,True
2025-10-13,P1034,MarketLeaderCo,368.51,True
2025-10-20,P1034,MarketLeaderCo,361.86,True
2025-10-27,P1034,MarketLeaderCo,335.94,True
2025-11-03,P1034,MarketLeaderCo,341.5,True
2025-11-10,P1034,MarketLeaderCo,349.2,False
2025-11-17,P1034,MarketLeaderCo,351.03,True
2025-11-24,P1034,MarketLeaderCo,343.41,True
2025-12-01,P1034,MarketLeaderCo,338.58,True
2025-12-08,P1034,MarketLeaderCo,354.78,False
2025-12-15,P1034,MarketLeaderCo,368.92,False
2025-12-22,P1034,MarketLeaderCo,351.2,True
2025-12-29,P1034,MarketLeaderCo,347.55,True
2024-07-15,P1034,CompetitorZ,321.3,True
2024-07-22,P1034,CompetitorZ,320.19,True
2024-07-29,P1034,CompetitorZ,312.25,True
2024-08-05,P1034,CompetitorZ,343.22,True
2024-08-12,P1034,CompetitorZ,330.99,True
2024-08-19,P1034,CompetitorZ,340.98,True
2024-08-26,P1034,CompetitorZ,329.91,True
2024-09-02,P1034,CompetitorZ,340.04,True
2024-09-09,P1034,CompetitorZ,328.75,True
2024-09-16,P1034,CompetitorZ,332.25,True
2024-09-23,P1034,CompetitorZ,304.36,True
2024-09-30,P1034,CompetitorZ,316.25,True
2024-10-07,P1034,CompetitorZ,325.53,True
2024-10-14,P1034,CompetitorZ,325.77,True
2024-10-21,P1034,CompetitorZ,324.42,True
2024-10-28,P1034,CompetitorZ,329.59,True
2024-11-04,P1034,CompetitorZ,329.99,True
2024-11-11,P1034,CompetitorZ,333.61,True
2024-11-18,P1034,CompetitorZ,331.7,True
2024-11-25,P1034,CompetitorZ,336.92,True
2024-12-02,P1034,CompetitorZ,337.0,True
2024-12-09,P1034,CompetitorZ,326.87,True
2024-12-16,P1034,CompetitorZ,345.48,True
2024-12-23,P1034,CompetitorZ,338.43,True
2024-12-30,P1034,CompetitorZ,317.3,True
2025-01-06,P1034,CompetitorZ,329.0,True
2025-01-13,P1034,CompetitorZ,307.2,True
2025-01-20,P1034,CompetitorZ,308.84,True
2025-01-27,P1034,CompetitorZ,320.3,True
2025-02-03,P1034,CompetitorZ,316.63,True
2025-02-10,P1034,CompetitorZ,320.36,True
2025-02-17,P1034,CompetitorZ,328.37,True
2025-02-24,P1034,CompetitorZ,337.12,True
2025-03-03,P1034,CompetitorZ,336.6,True
2025-03-10,P1034,CompetitorZ,329.2,True
2025-03-17,P1034,CompetitorZ,314.56,True
2025-03-24,P1034,CompetitorZ,319.73,True
2025-03-31,P1034,CompetitorZ,331.39,True
2025-04-07,P1034,CompetitorZ,317.11,True
2025-04-14,P1034,CompetitorZ,312.81,True
2025-04-21,P1034,CompetitorZ,329.97,True
2025-04-28,P1034,CompetitorZ,324.7,True
2025-05-05,P1034,CompetitorZ,323.11,True
2025-05-12,P1034,CompetitorZ,336.0,True
2025-05-19,P1034,CompetitorZ,335.79,True
2025-05-26,P1034,CompetitorZ,342.54,True
2025-06-02,P1034,CompetitorZ,318.82,True
2025-06-09,P1034,CompetitorZ,329.36,True
2025-06-16,P1034,CompetitorZ,325.36,True
2025-06-23,P1034,CompetitorZ,328.47,True
2025-06-30,P1034,CompetitorZ,314.1,True
2025-07-07,P1034,CompetitorZ,311.49,True
2025-07-14,P1034,CompetitorZ,324.78,True
2025-07-21,P1034,CompetitorZ,316.95,True
2025-07-28,P1034,CompetitorZ,334.32,True
2025-08-04,P1034,CompetitorZ,310.53,True
2025-08-11,P1034,CompetitorZ,311.34,True
2025-08-18,P1034,CompetitorZ,321.11,True
2025-08-25,P1034,CompetitorZ,310.17,True
2025-09-01,P1034,CompetitorZ,341.52,True
2025-09-08,P1034,CompetitorZ,323.39,True
2025-09-15,P1034,CompetitorZ,319.29,True
2025-09-22,P1034,CompetitorZ,329.73,True
2025-09-29,P1034,CompetitorZ,333.79,False
2025-10-06,P1034,CompetitorZ,327.19,True
2025-10-13,P1034,CompetitorZ,324.51,True
2025-10-20,P1034,CompetitorZ,315.58,True
2025-10-27,P1034,CompetitorZ,331.32,True
2025-11-03,P1034,CompetitorZ,338.99,True
2025-11-10,P1034,CompetitorZ,323.03,True
2025-11-17,P1034,CompetitorZ,316.89,True
2025-11-24,P1034,CompetitorZ,326.94,True
2025-12-01,P1034,CompetitorZ,325.2,True
2025-12-08,P1034,CompetitorZ,313.3,True
2025-12-15,P1034,CompetitorZ,320.27,True
2025-12-22,P1034,CompetitorZ,342.62,True
2025-12-29,P1034,CompetitorZ,312.02,True
2024-03-04,P1035,CompetitorX,304.07,True
2024-03-11,P1035,CompetitorX,293.29,True
2024-03-18,P1035,CompetitorX,300.69,True
2024-03-25,P1035,CompetitorX,293.2,True
2024-04-01,P1035,CompetitorX,289.67,True
2024-04-08,P1035,CompetitorX,299.19,True
2024-04-15,P1035,CompetitorX,287.03,True
2024-04-22,P1035,CompetitorX,314.17,True
2024-04-29,P1035,CompetitorX,284.46,True
2024-05-06,P1035,CompetitorX,299.81,True
2024-05-13,P1035,CompetitorX,298.62,True
2024-05-20,P1035,CompetitorX,297.83,True
2024-05-27,P1035,CompetitorX,310.51,True
2024-06-03,P1035,CompetitorX,273.32,False
2024-06-10,P1035,CompetitorX,300.95,True
2024-06-17,P1035,CompetitorX,294.84,True
2024-06-24,P1035,CompetitorX,302.49,True
2024-07-01,P1035,CompetitorX,297.77,True
2024-07-08,P1035,CompetitorX,296.61,True
2024-07-15,P1035,CompetitorX,286.51,True
2024-07-22,P1035,CompetitorX,291.28,True
2024-07-29,P1035,CompetitorX,325.21,True
2024-08-05,P1035,CompetitorX,302.57,True
2024-08-12,P1035,CompetitorX,306.67,True
2024-08-19,P1035,CompetitorX,294.14,True
2024-08-26,P1035,CompetitorX,289.65,True
2024-09-02,P1035,CompetitorX,304.21,True
2024-09-09,P1035,CompetitorX,280.3,True
2024-09-16,P1035,CompetitorX,291.48,True
2024-09-23,P1035,CompetitorX,294.12,True
2024-09-30,P1035,CompetitorX,305.71,True
2024-10-07,P1035,CompetitorX,300.97,True
2024-10-14,P1035,CompetitorX,293.06,True
2024-10-21,P1035,CompetitorX,300.57,True
2024-10-28,P1035,CompetitorX,294.58,True
2024-11-04,P1035,CompetitorX,306.82,True
2024-11-11,P1035,CompetitorX,299.39,True
2024-11-18,P1035,CompetitorX,312.77,True
2024-11-25,P1035,CompetitorX,294.8,True
2024-12-02,P1035,CompetitorX,308.21,True
2024-12-09,P1035,CompetitorX,298.09,True
2024-12-16,P1035,CompetitorX,291.06,True
2024-12-23,P1035,CompetitorX,320.48,True
2024-12-30,P1035,CompetitorX,308.96,False
2025-01-06,P1035,CompetitorX,299.37,True
2025-01-13,P1035,CompetitorX,304.11,True
2025-01-20,P1035,CompetitorX,287.63,True
2025-01-27,P1035,CompetitorX,287.94,True
2025-02-03,P1035,CompetitorX,307.22,True
2025-02-10,P1035,CompetitorX,297.32,True
2025-02-17,P1035,CompetitorX,295.89,True
2025-02-24,P1035,CompetitorX,294.71,True
2025-03-03,P1035,CompetitorX,298.64,True
2025-03-10,P1035,CompetitorX,295.01,True
2025-03-17,P1035,CompetitorX,279.16,True
2025-03-24,P1035,CompetitorX,309.91,True
2025-03-31,P1035,CompetitorX,296.29,True
2025-04-07,P1035,CompetitorX,313.62,True
2025-04-14,P1035,CompetitorX,281.56,True
2025-04-21,P1035,CompetitorX,281.53,True
2025-04-28,P1035,CompetitorX,294.82,True
2025-05-05,P1035,CompetitorX,306.0,True
2025-05-12,P1035,CompetitorX,286.4,True
2025-05-19,P1035,CompetitorX,286.06,True
2025-05-26,P1035,CompetitorX,300.6,True
2025-06-02,P1035,CompetitorX,294.49,True
2025-06-09,P1035,CompetitorX,302.13,True
2025-06-16,P1035,CompetitorX,294.65,True
2025-06-23,P1035,CompetitorX,300.72,True
2025-06-30,P1035,CompetitorX,309.46,True
2025-07-07,P1035,CompetitorX,286.42,True
2025-07-14,P1035,CompetitorX,307.85,True
2025-07-21,P1035,CompetitorX,282.08,True
2025-07-28,P1035,CompetitorX,302.72,False
2025-08-04,P1035,CompetitorX,309.94,True
2025-08-11,P1035,CompetitorX,292.61,True
2025-08-18,P1035,CompetitorX,303.03,True
2025-08-25,P1035,CompetitorX,292.94,True
2025-09-01,P1035,CompetitorX,302.5,True
2025-09-08,P1035,CompetitorX,277.14,True
2025-09-15,P1035,CompetitorX,298.73,True
2025-09-22,P1035,CompetitorX,300.81,True
2025-09-29,P1035,CompetitorX,309.27,True
2025-10-06,P1035,CompetitorX,305.53,True
2025-10-13,P1035,CompetitorX,295.84,False
2025-10-20,P1035,CompetitorX,299.67,True
2025-10-27,P1035,CompetitorX,284.38,True
2025-11-03,P1035,CompetitorX,311.94,True
2025-11-10,P1035,CompetitorX,303.44,True
2025-11-17,P1035,CompetitorX,280.68,True
2025-11-24,P1035,CompetitorX,299.47,True
2025-12-01,P1035,CompetitorX,300.16,True
2025-12-08,P1035,CompetitorX,290.38,True
2025-12-15,P1035,CompetitorX,298.14,True
2025-12-22,P1035,CompetitorX,289.48,True
2025-12-29,P1035,CompetitorX,284.75,True
2024-03-04,P1035,MarketLeaderCo,333.89,True
2024-03-11,P1035,MarketLeaderCo,326.0,True
2024-03-18,P1035,MarketLeaderCo,336.31,True
2024-03-25,P1035,MarketLeaderCo,339.1,True
2024-04-01,P1035,MarketLeaderCo,339.66,True
2024-04-08,P1035,MarketLeaderCo,343.64,True
2024-04-15,P1035,MarketLeaderCo,330.86,True
2024-04-22,P1035,MarketLeaderCo,331.48,True
2024-04-29,P1035,MarketLeaderCo,338.65,True
2024-05-06,P1035,MarketLeaderCo,342.26,True
2024-05-13,P1035,MarketLeaderCo,320.38,True
2024-05-20,P1035,MarketLeaderCo,336.52,True
2024-05-27,P1035,MarketLeaderCo,329.43,True
2024-06-03,P1035,MarketLeaderCo,334.25,True
2024-06-10,P1035,MarketLeaderCo,329.81,True
2024-06-17,P1035,MarketLeaderCo,326.15,True
2024-06-24,P1035,MarketLeaderCo,323.19,False
2024-07-01,P1035,MarketLeaderCo,331.87,True
2024-07-08,P1035,MarketLeaderCo,336.97,True
2024-07-15,P1035,MarketLeaderCo,327.35,True
2024-07-22,P1035,MarketLeaderCo,345.28,True
2024-07-29,P1035,MarketLeaderCo,357.97,True
2024-08-05,P1035,MarketLeaderCo,337.51,True
2024-08-12,P1035,MarketLeaderCo,332.97,True
2024-08-19,P1035,MarketLeaderCo,324.26,True
2024-08-26,P1035,MarketLeaderCo,337.08,True
2024-09-02,P1035,MarketLeaderCo,348.15,True
2024-09-09,P1035,MarketLeaderCo,352.87,True
2024-09-16,P1035,MarketLeaderCo,347.34,True
2024-09-23,P1035,MarketLeaderCo,341.82,True
2024-09-30,P1035,MarketLeaderCo,337.48,True
2024-10-07,P1035,MarketLeaderCo,322.89,True
2024-10-14,P1035,MarketLeaderCo,332.38,True
2024-10-21,P1035,MarketLeaderCo,331.22,True
2024-10-28,P1035,MarketLeaderCo,332.45,True
2024-11-04,P1035,MarketLeaderCo,326.19,True
2024-11-11,P1035,MarketLeaderCo,340.96,False
2024-11-18,P1035,MarketLeaderCo,330.64,False
2024-11-25,P1035,MarketLeaderCo,329.83,True
2024-12-02,P1035,MarketLeaderCo,326.22,True
2024-12-09,P1035,MarketLeaderCo,335.7,True
2024-12-16,P1035,MarketLeaderCo,348.35,True
2024-12-23,P1035,MarketLeaderCo,333.28,True
2024-12-30,P1035,MarketLeaderCo,336.2,True
2025-01-06,P1035,MarketLeaderCo,352.74,False
2025-01-13,P1035,MarketLeaderCo,345.42,True
2025-01-20,P1035,MarketLeaderCo,339.26,True
2025-01-27,P1035,MarketLeaderCo,338.84,True
2025-02-03,P1035,MarketLeaderCo,327.35,True
2025-02-10,P1035,MarketLeaderCo,326.37,True
2025-02-17,P1035,MarketLeaderCo,334.8,True
2025-02-24,P1035,MarketLeaderCo,335.05,True
2025-03-03,P1035,MarketLeaderCo,324.88,True
2025-03-10,P1035,MarketLeaderCo,340.41,True
2025-03-17,P1035,MarketLeaderCo,330.61,True
2025-03-24,P1035,MarketLeaderCo,344.66,True
2025-03-31,P1035,MarketLeaderCo,332.83,True
2025-04-07,P1035,MarketLeaderCo,331.94,True
2025-04-14,P1035,MarketLeaderCo,324.01,True
2025-04-21,P1035,MarketLeaderCo,325.1,True
2025-04-28,P1035,MarketLeaderCo,346.56,True
2025-05-05,P1035,MarketLeaderCo,336.07,True
2025-05-12,P1035,MarketLeaderCo,337.27,True
2025-05-19,P1035,MarketLeaderCo,349.39,True
2025-05-26,P1035,MarketLeaderCo,320.2,True
2025-06-02,P1035,MarketLeaderCo,340.09,True
2025-06-09,P1035,MarketLeaderCo,317.5,True
2025-06-16,P1035,MarketLeaderCo,329.0,True
2025-06-23,P1035,MarketLeaderCo,321.93,True
2025-06-30,P1035,MarketLeaderCo,341.97,True
2025-07-07,P1035,MarketLeaderCo,314.48,True
2025-07-14,P1035,MarketLeaderCo,331.08,True
