event_id,session_id,order_id,timestamp,customer_id,customer_segment,product_id,category,event_type,device,channel,price_shown,quantity,total_amount,payment_method
52332,S52332,,2025-04-04 07:35:00,C101249,Returning,P1066,Travel & Hospitality,view,tablet,Marketplace-B,530.68,,,
52333,S52333,,2025-04-04 01:45:00,C101670,Loyal,P1012,Fashion,view,desktop,Marketplace-B,281.28,,,
52334,S52334,,2025-04-04 08:19:00,C102454,Returning,P1062,Travel & Hospitality,view,desktop,Marketplace-B,573.33,,,
52335,S52335,,2025-04-04 13:07:00,C102553,Loyal,P1040,Beauty & Personal Care,view,desktop,Marketplace-A,638.85,,,
52336,S52335,,2025-04-04 13:10:00,C102553,Loyal,P1040,Beauty & Personal Care,add_to_cart,desktop,Marketplace-A,638.85,,,
52337,S52337,,2025-04-04 18:55:00,C100720,Loyal,P1004,Electronics,view,tablet,Marketplace-B,202.19,,,
52338,S52337,,2025-04-04 18:58:00,C100720,Loyal,P1004,Electronics,add_to_cart,tablet,Marketplace-B,202.19,,,
52339,S52339,,2025-04-04 19:18:00,C101638,New,P1049,Sports & Outdoors,view,desktop,Retail Store,779.87,,,
52340,S52339,,2025-04-04 19:21:00,C101638,New,P1049,Sports & Outdoors,add_to_cart,desktop,Retail Store,779.87,,,
52341,S52341,,2025-04-04 14:48:00,C102796,New,P1014,Fashion,view,desktop,Marketplace-B,172.28,,,
52342,S52342,,2025-04-04 22:19:00,C103650,VIP,P1002,Electronics,view,desktop,Mobile App,29.23,,,
52343,S52343,,2025-04-04 03:30:00,C100238,Returning,P1036,Beauty & Personal Care,view,tablet,Website,439.77,,,
52344,S52343,,2025-04-04 03:33:00,C100238,Returning,P1036,Beauty & Personal Care,add_to_cart,tablet,Website,439.77,,,
52345,S52343,O52343,2025-04-04 03:36:00,C100238,Returning,P1036,Beauty & Personal Care,purchase,desktop,Website,439.77,1.0,439.77,Wallet
52346,S52346,,2025-04-04 17:05:00,C100428,Returning,P1016,Fashion,view,tablet,Mobile App,301.64,,,
52347,S52347,,2025-04-04 01:10:00,C101529,New,P1028,Home & Kitchen,view,desktop,Marketplace-B,164.74,,,
52348,S52348,,2025-04-04 21:12:00,C102824,VIP,P1067,Travel & Hospitality,view,mobile,Mobile App,44.61,,,
52349,S52349,,2025-04-04 19:27:00,C102386,New,P1055,Sports & Outdoors,view,desktop,Marketplace-B,362.51,,,
52350,S52350,,2025-04-04 16:41:00,C101367,Returning,P1041,Beauty & Personal Care,view,mobile,Marketplace-A,7.82,,,
52351,S52351,,2025-04-04 13:40:00,C102303,VIP,P1066,Travel & Hospitality,view,tablet,Marketplace-B,530.68,,,
52352,S52352,,2025-04-04 03:21:00,C101025,Returning,P1048,Sports & Outdoors,view,tablet,Website,671.17,,,
52353,S52352,,2025-04-04 03:24:00,C101025,Returning,P1048,Sports & Outdoors,add_to_cart,mobile,Website,671.17,,,
52354,S52352,O52352,2025-04-04 03:27:00,C101025,Returning,P1048,Sports & Outdoors,purchase,mobile,Website,671.17,1.0,671.17,UPI
52355,S52355,,2025-04-04 22:46:00,C103337,New,P1042,Beauty & Personal Care,view,mobile,Marketplace-A,606.79,,,
52356,S52356,,2025-04-04 10:03:00,C102448,VIP,P1042,Beauty & Personal Care,view,desktop,Marketplace-A,606.79,,,
52357,S52356,,2025-04-04 10:06:00,C102448,VIP,P1042,Beauty & Personal Care,add_to_cart,tablet,Marketplace-A,606.79,,,
52358,S52358,,2025-04-04 11:56:00,C101747,Returning,P1068,Travel & Hospitality,view,tablet,Website,55.71,,,
52359,S52358,,2025-04-04 11:59:00,C101747,Returning,P1068,Travel & Hospitality,add_to_cart,tablet,Website,55.71,,,
52360,S52360,,2025-04-04 02:52:00,C102985,Loyal,P1042,Beauty & Personal Care,view,mobile,Marketplace-A,606.79,,,
52361,S52361,,2025-04-04 04:31:00,C102173,New,P1041,Beauty & Personal Care,view,desktop,Marketplace-A,7.82,,,
52362,S52362,,2025-04-04 05:42:00,C100165,Returning,P1037,Beauty & Personal Care,view,mobile,Website,248.49,,,
52363,S52363,,2025-04-04 01:56:00,C100888,New,P1005,Electronics,view,tablet,Website,528.37,,,
52364,S52364,,2025-04-04 07:37:00,C102589,New,P1016,Fashion,view,desktop,Mobile App,301.64,,,
52365,S52365,,2025-04-04 00:24:00,C101984,Returning,P1007,Electronics,view,tablet,Marketplace-A,349.88,,,
52366,S52366,,2025-04-04 10:38:00,C100407,VIP,P1015,Fashion,view,desktop,Retail Store,333.88,,,
52367,S52366,,2025-04-04 10:41:00,C100407,VIP,P1015,Fashion,add_to_cart,desktop,Retail Store,333.88,,,
52368,S52368,,2025-04-04 07:19:00,C100981,Returning,P1041,Beauty & Personal Care,view,desktop,Marketplace-A,7.82,,,
52369,S52369,,2025-04-04 03:48:00,C101567,Returning,P1033,Beauty & Personal Care,view,mobile,Website,145.06,,,
52370,S52369,,2025-04-04 03:51:00,C101567,Returning,P1033,Beauty & Personal Care,add_to_cart,tablet,Website,145.06,,,
52371,S52371,,2025-04-04 16:55:00,C102731,VIP,P1006,Electronics,view,desktop,Retail Store,282.92,,,
52372,S52372,,2025-04-04 10:15:00,C101756,Loyal,P1018,Fashion,view,mobile,Marketplace-B,658.69,,,
52373,S52372,,2025-04-04 10:18:00,C101756,Loyal,P1018,Fashion,add_to_cart,desktop,Marketplace-B,658.69,,,
52374,S52374,,2025-04-04 07:06:00,C102549,Loyal,P1051,Sports & Outdoors,view,tablet,Mobile App,265.61,,,
52375,S52374,,2025-04-04 07:09:00,C102549,Loyal,P1051,Sports & Outdoors,add_to_cart,desktop,Mobile App,265.61,,,
52376,S52376,,2025-04-04 02:08:00,C101230,Returning,P1005,Electronics,view,tablet,Website,528.37,,,
52377,S52376,,2025-04-04 02:11:00,C101230,Returning,P1005,Electronics,add_to_cart,mobile,Website,528.37,,,
52378,S52378,,2025-04-04 08:26:00,C100628,VIP,P1003,Electronics,view,tablet,Marketplace-B,236.34,,,
52379,S52379,,2025-04-04 00:43:00,C103669,Loyal,P1030,Home & Kitchen,view,desktop,Marketplace-A,409.5,,,
52380,S52379,,2025-04-04 00:46:00,C103669,Loyal,P1030,Home & Kitchen,add_to_cart,desktop,Marketplace-A,409.5,,,
52381,S52381,,2025-04-04 07:30:00,C100267,New,P1029,Home & Kitchen,view,desktop,Marketplace-A,33.26,,,
52382,S52381,,2025-04-04 07:33:00,C100267,New,P1029,Home & Kitchen,add_to_cart,mobile,Marketplace-A,33.26,,,
52383,S52381,O52381,2025-04-04 07:36:00,C100267,New,P1029,Home & Kitchen,purchase,desktop,Marketplace-A,33.26,1.0,33.26,Net Banking
52384,S52384,,2025-04-04 03:13:00,C102663,Loyal,P1064,Travel & Hospitality,view,tablet,Mobile App,395.26,,,
52385,S52384,,2025-04-04 03:16:00,C102663,Loyal,P1064,Travel & Hospitality,add_to_cart,tablet,Mobile App,395.26,,,
52386,S52386,,2025-04-04 09:37:00,C102567,Returning,P1030,Home & Kitchen,view,tablet,Marketplace-A,409.5,,,
52387,S52386,,2025-04-04 09:40:00,C102567,Returning,P1030,Home & Kitchen,add_to_cart,desktop,Marketplace-A,409.5,,,
52388,S52388,,2025-04-04 03:39:00,C101212,Loyal,P1067,Travel & Hospitality,view,tablet,Mobile App,44.61,,,
52389,S52388,,2025-04-04 03:42:00,C101212,Loyal,P1067,Travel & Hospitality,add_to_cart,mobile,Mobile App,44.61,,,
52390,S52390,,2025-04-04 10:31:00,C103334,Loyal,P1053,Sports & Outdoors,view,mobile,Marketplace-B,171.23,,,
52391,S52391,,2025-04-04 20:10:00,C103142,Returning,P1011,Fashion,view,mobile,Mobile App,140.68,,,
52392,S52391,,2025-04-04 20:13:00,C103142,Returning,P1011,Fashion,add_to_cart,mobile,Mobile App,140.68,,,
52393,S52393,,2025-04-04 16:58:00,C102438,New,P1043,Sports & Outdoors,view,mobile,Retail Store,539.76,,,
52394,S52394,,2025-04-04 00:41:00,C102640,New,P1007,Electronics,view,mobile,Marketplace-A,349.88,,,
52395,S52395,,2025-04-04 19:10:00,C100275,New,P1013,Fashion,view,desktop,Marketplace-B,162.75,,,
52396,S52396,,2025-04-04 16:25:00,C103403,Returning,P1031,Home & Kitchen,view,mobile,Website,85.47,,,
52397,S52396,,2025-04-04 16:28:00,C103403,Returning,P1031,Home & Kitchen,add_to_cart,mobile,Website,85.47,,,
52398,S52396,O52396,2025-04-04 16:31:00,C103403,Returning,P1031,Home & Kitchen,purchase,mobile,Website,85.47,1.0,85.47,COD
52399,S52399,,2025-04-04 15:44:00,C100475,New,P1022,Home & Kitchen,view,tablet,Mobile App,825.64,,,
52400,S52400,,2025-04-04 03:48:00,C102280,Returning,P1007,Electronics,view,mobile,Marketplace-A,349.88,,,
52401,S52401,,2025-04-04 17:32:00,C101976,Loyal,P1038,Beauty & Personal Care,view,tablet,Retail Store,125.77,,,
52402,S52401,,2025-04-04 17:35:00,C101976,Loyal,P1038,Beauty & Personal Care,add_to_cart,desktop,Retail Store,125.77,,,
52403,S52403,,2025-04-04 09:03:00,C100251,New,P1010,Fashion,view,tablet,Mobile App,626.87,,,
52404,S52403,,2025-04-04 09:06:00,C100251,New,P1010,Fashion,add_to_cart,desktop,Mobile App,626.87,,,
52405,S52403,O52403,2025-04-04 09:09:00,C100251,New,P1010,Fashion,purchase,tablet,Mobile App,626.87,1.0,626.87,Debit Card
52406,S52406,,2025-04-04 18:46:00,C100165,Returning,P1044,Sports & Outdoors,view,mobile,Retail Store,410.29,,,
52407,S52406,,2025-04-04 18:49:00,C100165,Returning,P1044,Sports & Outdoors,add_to_cart,tablet,Retail Store,410.29,,,
52408,S52408,,2025-04-04 17:41:00,C100796,Loyal,P1019,Fashion,view,tablet,Marketplace-B,300.0,,,
52409,S52409,,2025-04-04 13:56:00,C103537,Returning,P1010,Fashion,view,tablet,Mobile App,626.87,,,
52410,S52410,,2025-04-04 07:01:00,C103383,VIP,P1046,Sports & Outdoors,view,desktop,Retail Store,217.51,,,
52411,S52411,,2025-04-04 04:36:00,C100298,VIP,P1015,Fashion,view,desktop,Retail Store,333.88,,,
52412,S52412,,2025-04-04 02:34:00,C100442,New,P1067,Travel & Hospitality,view,tablet,Mobile App,44.61,,,
52413,S52413,,2025-04-04 07:31:00,C101875,VIP,P1021,Home & Kitchen,view,desktop,Mobile App,342.16,,,
52414,S52414,,2025-04-04 04:22:00,C103237,Returning,P1064,Travel & Hospitality,view,tablet,Mobile App,395.26,,,
52415,S52415,,2025-04-04 03:34:00,C103341,Returning,P1050,Sports & Outdoors,view,desktop,Marketplace-B,182.15,,,
52416,S52416,,2025-04-04 09:36:00,C101836,Returning,P1064,Travel & Hospitality,view,desktop,Mobile App,395.26,,,
52417,S52416,,2025-04-04 09:39:00,C101836,Returning,P1064,Travel & Hospitality,add_to_cart,mobile,Mobile App,395.26,,,
52418,S52418,,2025-04-04 09:14:00,C103530,Loyal,P1037,Beauty & Personal Care,view,desktop,Website,248.49,,,
52419,S52418,,2025-04-04 09:17:00,C103530,Loyal,P1037,Beauty & Personal Care,add_to_cart,desktop,Website,248.49,,,
52420,S52418,O52418,2025-04-04 09:20:00,C103530,Loyal,P1037,Beauty & Personal Care,purchase,desktop,Website,248.49,1.0,248.49,Debit Card
52421,S52421,,2025-04-04 22:01:00,C100929,New,P1045,Sports & Outdoors,view,tablet,Website,380.64,,,
52422,S52422,,2025-04-04 06:20:00,C100701,Returning,P1013,Fashion,view,tablet,Marketplace-B,162.75,,,
52423,S52423,,2025-04-04 08:13:00,C102858,VIP,P1062,Travel & Hospitality,view,desktop,Marketplace-B,573.33,,,
52424,S52424,,2025-04-04 22:47:00,C101707,Returning,P1058,Travel & Hospitality,view,mobile,Website,152.25,,,
52425,S52424,,2025-04-04 22:50:00,C101707,Returning,P1058,Travel & Hospitality,add_to_cart,desktop,Website,152.25,,,
52426,S52426,,2025-04-04 14:57:00,C100506,New,P1067,Travel & Hospitality,view,mobile,Mobile App,44.61,,,
52427,S52426,,2025-04-04 15:00:00,C100506,New,P1067,Travel & Hospitality,add_to_cart,desktop,Mobile App,44.61,,,
52428,S52426,O52426,2025-04-04 15:03:00,C100506,New,P1067,Travel & Hospitality,purchase,mobile,Mobile App,44.61,1.0,44.61,Credit Card
52429,S52429,,2025-04-04 18:24:00,C101541,New,P1014,Fashion,view,mobile,Marketplace-B,172.28,,,
52430,S52429,,2025-04-04 18:27:00,C101541,New,P1014,Fashion,add_to_cart,mobile,Marketplace-B,172.28,,,
52431,S52431,,2025-04-04 06:23:00,C100407,VIP,P1016,Fashion,view,desktop,Mobile App,301.64,,,
52432,S52431,,2025-04-04 06:26:00,C100407,VIP,P1016,Fashion,add_to_cart,mobile,Mobile App,301.64,,,
52433,S52431,O52431,2025-04-04 06:29:00,C100407,VIP,P1016,Fashion,purchase,mobile,Mobile App,301.64,1.0,301.64,Wallet
52434,S52434,,2025-04-04 16:30:00,C103339,Returning,P1051,Sports & Outdoors,view,desktop,Mobile App,265.61,,,
52435,S52435,,2025-04-04 16:05:00,C102338,New,P1001,Electronics,view,mobile,Marketplace-A,58.28,,,
52436,S52436,,2025-04-04 01:38:00,C100231,Returning,P1053,Sports & Outdoors,view,tablet,Marketplace-B,171.23,,,
52437,S52436,,2025-04-04 01:41:00,C100231,Returning,P1053,Sports & Outdoors,add_to_cart,tablet,Marketplace-B,171.23,,,
52438,S52436,O52436,2025-04-04 01:44:00,C100231,Returning,P1053,Sports & Outdoors,purchase,tablet,Marketplace-B,171.23,1.0,171.23,Credit Card
52439,S52439,,2025-04-04 12:33:00,C103227,New,P1049,Sports & Outdoors,view,mobile,Retail Store,779.87,,,
52440,S52440,,2025-04-04 01:16:00,C101245,Returning,P1068,Travel & Hospitality,view,tablet,Website,55.71,,,
52441,S52441,,2025-04-04 06:40:00,C103563,Loyal,P1028,Home & Kitchen,view,tablet,Marketplace-B,164.74,,,
52442,S52442,,2025-04-04 21:04:00,C101181,Loyal,P1052,Sports & Outdoors,view,tablet,Marketplace-B,56.27,,,
52443,S52443,,2025-04-04 11:51:00,C103567,VIP,P1018,Fashion,view,tablet,Marketplace-B,658.69,,,
52444,S52444,,2025-04-04 10:39:00,C100656,Returning,P1053,Sports & Outdoors,view,desktop,Marketplace-B,171.23,,,
52445,S52445,,2025-04-04 22:22:00,C101342,Returning,P1055,Sports & Outdoors,view,desktop,Marketplace-B,362.51,,,
52446,S52445,,2025-04-04 22:25:00,C101342,Returning,P1055,Sports & Outdoors,add_to_cart,tablet,Marketplace-B,362.51,,,
52447,S52445,O52445,2025-04-04 22:28:00,C101342,Returning,P1055,Sports & Outdoors,purchase,mobile,Marketplace-B,362.51,1.0,362.51,UPI
52448,S52448,,2025-04-04 15:49:00,C103731,Returning,P1022,Home & Kitchen,view,mobile,Mobile App,825.64,,,
52449,S52449,,2025-04-04 05:19:00,C103679,Returning,P1005,Electronics,view,tablet,Website,528.37,,,
52450,S52450,,2025-04-04 15:49:00,C103603,Loyal,P1062,Travel & Hospitality,view,desktop,Marketplace-B,573.33,,,
52451,S52451,,2025-04-04 13:56:00,C103093,Loyal,P1027,Home & Kitchen,view,mobile,Marketplace-B,126.27,,,
52452,S52452,,2025-04-04 18:33:00,C101270,Returning,P1048,Sports & Outdoors,view,tablet,Website,671.17,,,
52453,S52453,,2025-04-04 04:03:00,C103944,Loyal,P1013,Fashion,view,desktop,Marketplace-B,162.75,,,
52454,S52454,,2025-04-04 09:01:00,C102832,Returning,P1023,Home & Kitchen,view,tablet,Website,352.93,,,
52455,S52455,,2025-04-04 13:10:00,C100206,VIP,P1066,Travel & Hospitality,view,tablet,Marketplace-B,530.68,,,
52456,S52455,,2025-04-04 13:13:00,C100206,VIP,P1066,Travel & Hospitality,add_to_cart,desktop,Marketplace-B,530.68,,,
52457,S52457,,2025-04-04 05:26:00,C101237,VIP,P1018,Fashion,view,desktop,Marketplace-B,658.69,,,
52458,S52457,,2025-04-04 05:29:00,C101237,VIP,P1018,Fashion,add_to_cart,mobile,Marketplace-B,658.69,,,
52459,S52457,O52457,2025-04-04 05:32:00,C101237,VIP,P1018,Fashion,purchase,mobile,Marketplace-B,658.69,1.0,658.69,COD
52460,S52460,,2025-04-04 07:22:00,C100173,New,P1000,Electronics,view,desktop,Marketplace-B,324.83,,,
52461,S52461,,2025-04-04 15:42:00,C103268,Loyal,P1046,Sports & Outdoors,view,desktop,Retail Store,217.51,,,
52462,S52462,,2025-04-04 00:39:00,C100572,VIP,P1057,Travel & Hospitality,view,tablet,Retail Store,234.59,,,
52463,S52463,,2025-04-04 09:42:00,C100094,Returning,P1005,Electronics,view,desktop,Website,528.37,,,
52464,S52463,,2025-04-04 09:45:00,C100094,Returning,P1005,Electronics,add_to_cart,tablet,Website,528.37,,,
52465,S52465,,2025-04-04 14:54:00,C102165,Loyal,P1036,Beauty & Personal Care,view,desktop,Website,439.77,,,
52466,S52466,,2025-04-04 19:28:00,C100238,Returning,P1009,Electronics,view,tablet,Website,280.04,,,
52467,S52467,,2025-04-04 03:07:00,C103496,Returning,P1017,Fashion,view,tablet,Mobile App,431.13,,,
52468,S52467,,2025-04-04 03:10:00,C103496,Returning,P1017,Fashion,add_to_cart,tablet,Mobile App,431.13,,,
52469,S52469,,2025-04-04 19:46:00,C101463,New,P1017,Fashion,view,mobile,Mobile App,431.13,,,
52470,S52470,,2025-04-04 20:24:00,C100160,VIP,P1037,Beauty & Personal Care,view,desktop,Website,248.49,,,
52471,S52471,,2025-04-04 15:13:00,C100442,New,P1033,Beauty & Personal Care,view,mobile,Website,145.06,,,
52472,S52472,,2025-04-04 07:21:00,C101069,Loyal,P1058,Travel & Hospitality,view,tablet,Website,152.25,,,
52473,S52473,,2025-04-04 11:54:00,C103438,New,P1039,Beauty & Personal Care,view,desktop,Retail Store,627.75,,,
52474,S52474,,2025-04-04 00:24:00,C101254,Loyal,P1065,Travel & Hospitality,view,mobile,Retail Store,110.93,,,
52475,S52475,,2025-04-04 14:26:00,C103036,New,P1062,Travel & Hospitality,view,mobile,Marketplace-B,573.33,,,
52476,S52476,,2025-04-04 06:15:00,C103208,Returning,P1026,Home & Kitchen,view,desktop,Marketplace-B,435.82,,,
52477,S52477,,2025-04-04 18:42:00,C102945,Returning,P1065,Travel & Hospitality,view,mobile,Retail Store,110.93,,,
52478,S52478,,2025-04-04 17:17:00,C102186,Returning,P1056,Travel & Hospitality,view,tablet,Website,47.84,,,
52479,S52479,,2025-04-04 03:58:00,C101489,New,P1013,Fashion,view,mobile,Marketplace-B,162.75,,,
52480,S52480,,2025-04-04 17:16:00,C101668,Loyal,P1018,Fashion,view,desktop,Marketplace-B,658.69,,,
52481,S52481,,2025-04-04 03:55:00,C100841,VIP,P1010,Fashion,view,desktop,Mobile App,626.87,,,
52482,S52482,,2025-04-04 17:04:00,C100027,Loyal,P1063,Travel & Hospitality,view,mobile,Marketplace-A,329.99,,,
52483,S52483,,2025-04-04 01:56:00,C101545,New,P1039,Beauty & Personal Care,view,tablet,Retail Store,627.75,,,
52484,S52483,,2025-04-04 01:59:00,C101545,New,P1039,Beauty & Personal Care,add_to_cart,mobile,Retail Store,627.75,,,
52485,S52485,,2025-04-04 20:04:00,C102744,VIP,P1039,Beauty & Personal Care,view,tablet,Retail Store,627.75,,,
52486,S52485,,2025-04-04 20:07:00,C102744,VIP,P1039,Beauty & Personal Care,add_to_cart,mobile,Retail Store,627.75,,,
52487,S52487,,2025-04-04 19:02:00,C102781,New,P1062,Travel & Hospitality,view,tablet,Marketplace-B,573.33,,,
52488,S52487,,2025-04-04 19:05:00,C102781,New,P1062,Travel & Hospitality,add_to_cart,tablet,Marketplace-B,573.33,,,
52489,S52487,O52487,2025-04-04 19:08:00,C102781,New,P1062,Travel & Hospitality,purchase,mobile,Marketplace-B,573.33,1.0,573.33,Credit Card
52490,S52490,,2025-04-04 22:29:00,C100841,VIP,P1016,Fashion,view,mobile,Mobile App,301.64,,,
52491,S52491,,2025-04-04 00:35:00,C102450,New,P1040,Beauty & Personal Care,view,mobile,Marketplace-A,638.85,,,
52492,S52491,,2025-04-04 00:38:00,C102450,New,P1040,Beauty & Personal Care,add_to_cart,desktop,Marketplace-A,638.85,,,
52493,S52493,,2025-04-04 12:44:00,C100251,New,P1029,Home & Kitchen,view,tablet,Marketplace-A,33.26,,,
52494,S52494,,2025-04-04 04:22:00,C101125,Returning,P1060,Travel & Hospitality,view,desktop,Marketplace-A,236.48,,,
52495,S52494,,2025-04-04 04:25:00,C101125,Returning,P1060,Travel & Hospitality,add_to_cart,desktop,Marketplace-A,236.48,,,
52496,S52494,O52494,2025-04-04 04:28:00,C101125,Returning,P1060,Travel & Hospitality,purchase,desktop,Marketplace-A,236.48,1.0,236.48,Net Banking
52497,S52497,,2025-04-04 16:53:00,C102753,New,P1049,Sports & Outdoors,view,mobile,Retail Store,779.87,,,
52498,S52497,,2025-04-04 16:56:00,C102753,New,P1049,Sports & Outdoors,add_to_cart,tablet,Retail Store,779.87,,,
52499,S52499,,2025-04-04 03:40:00,C100299,Returning,P1064,Travel & Hospitality,view,desktop,Mobile App,395.26,,,
52500,S52499,,2025-04-04 03:43:00,C100299,Returning,P1064,Travel & Hospitality,add_to_cart,tablet,Mobile App,395.26,,,
52501,S52501,,2025-04-04 22:16:00,C101481,New,P1007,Electronics,view,mobile,Marketplace-A,349.88,,,
52502,S52501,,2025-04-04 22:19:00,C101481,New,P1007,Electronics,add_to_cart,mobile,Marketplace-A,349.88,,,
52503,S52503,,2025-04-04 06:49:00,C102560,New,P1029,Home & Kitchen,view,mobile,Marketplace-A,33.26,,,
52504,S52503,,2025-04-04 06:52:00,C102560,New,P1029,Home & Kitchen,add_to_cart,tablet,Marketplace-A,33.26,,,
52505,S52503,O52503,2025-04-04 06:55:00,C102560,New,P1029,Home & Kitchen,purchase,desktop,Marketplace-A,33.26,1.0,33.26,Credit Card
52506,S52506,,2025-04-04 22:38:00,C102109,Loyal,P1002,Electronics,view,mobile,Mobile App,29.23,,,
52507,S52507,,2025-04-04 14:00:00,C100624,New,P1037,Beauty & Personal Care,view,tablet,Website,248.49,,,
52508,S52508,,2025-04-04 17:05:00,C103829,Loyal,P1043,Sports & Outdoors,view,desktop,Retail Store,539.76,,,
52509,S52509,,2025-04-04 18:49:00,C100928,Returning,P1063,Travel & Hospitality,view,tablet,Marketplace-A,329.99,,,
52510,S52510,,2025-04-04 12:40:00,C100323,Loyal,P1014,Fashion,view,mobile,Marketplace-B,172.28,,,
52511,S52510,,2025-04-04 12:43:00,C100323,Loyal,P1014,Fashion,add_to_cart,mobile,Marketplace-B,172.28,,,
52512,S52510,O52510,2025-04-04 12:46:00,C100323,Loyal,P1014,Fashion,purchase,desktop,Marketplace-B,172.28,1.0,172.28,COD
52513,S52513,,2025-04-04 08:49:00,C102555,New,P1065,Travel & Hospitality,view,mobile,Retail Store,110.93,,,
52514,S52513,,2025-04-04 08:52:00,C102555,New,P1065,Travel & Hospitality,add_to_cart,mobile,Retail Store,110.93,,,
52515,S52513,O52513,2025-04-04 08:55:00,C102555,New,P1065,Travel & Hospitality,purchase,desktop,Retail Store,110.93,1.0,110.93,Credit Card
52516,S52516,,2025-04-04 11:32:00,C100314,New,P1020,Home & Kitchen,view,tablet,Website,272.39,,,
52517,S52516,,2025-04-04 11:35:00,C100314,New,P1020,Home & Kitchen,add_to_cart,mobile,Website,272.39,,,
52518,S52518,,2025-04-04 08:19:00,C102176,Returning,P1048,Sports & Outdoors,view,tablet,Website,671.17,,,
52519,S52518,,2025-04-04 08:22:00,C102176,Returning,P1048,Sports & Outdoors,add_to_cart,tablet,Website,671.17,,,
52520,S52520,,2025-04-04 11:24:00,C100308,New,P1004,Electronics,view,mobile,Marketplace-B,202.19,,,
52521,S52520,,2025-04-04 11:27:00,C100308,New,P1004,Electronics,add_to_cart,mobile,Marketplace-B,202.19,,,
52522,S52520,O52520,2025-04-04 11:30:00,C100308,New,P1004,Electronics,purchase,mobile,Marketplace-B,202.19,1.0,202.19,COD
52523,S52523,,2025-04-04 07:25:00,C100611,Returning,P1019,Fashion,view,desktop,Marketplace-B,300.0,,,
52524,S52523,,2025-04-04 07:28:00,C100611,Returning,P1019,Fashion,add_to_cart,mobile,Marketplace-B,300.0,,,
52525,S52525,,2025-04-04 20:02:00,C101715,New,P1058,Travel & Hospitality,view,mobile,Website,152.25,,,
52526,S52526,,2025-04-04 08:26:00,C103476,Returning,P1037,Beauty & Personal Care,view,mobile,Website,248.49,,,
52527,S52527,,2025-04-04 04:52:00,C103531,Loyal,P1066,Travel & Hospitality,view,desktop,Marketplace-B,530.68,,,
52528,S52527,,2025-04-04 04:55:00,C103531,Loyal,P1066,Travel & Hospitality,add_to_cart,mobile,Marketplace-B,530.68,,,
52529,S52527,O52527,2025-04-04 04:58:00,C103531,Loyal,P1066,Travel & Hospitality,purchase,mobile,Marketplace-B,530.68,1.0,530.68,COD
52530,S52530,,2025-04-04 07:41:00,C102288,New,P1061,Travel & Hospitality,view,desktop,Retail Store,345.8,,,
52531,S52530,,2025-04-04 07:44:00,C102288,New,P1061,Travel & Hospitality,add_to_cart,mobile,Retail Store,345.8,,,
52532,S52532,,2025-04-04 06:19:00,C101661,Loyal,P1049,Sports & Outdoors,view,tablet,Retail Store,779.87,,,
52533,S52532,,2025-04-04 06:22:00,C101661,Loyal,P1049,Sports & Outdoors,add_to_cart,tablet,Retail Store,779.87,,,
52534,S52534,,2025-04-04 11:12:00,C101253,New,P1056,Travel & Hospitality,view,mobile,Website,47.84,,,
52535,S52534,,2025-04-04 11:15:00,C101253,New,P1056,Travel & Hospitality,add_to_cart,mobile,Website,47.84,,,
52536,S52536,,2025-04-04 06:15:00,C100975,Loyal,P1007,Electronics,view,desktop,Marketplace-A,349.88,,,
52537,S52537,,2025-04-04 06:45:00,C101834,Returning,P1004,Electronics,view,mobile,Marketplace-B,202.19,,,
52538,S52537,,2025-04-04 06:48:00,C101834,Returning,P1004,Electronics,add_to_cart,mobile,Marketplace-B,202.19,,,
52539,S52539,,2025-04-04 06:35:00,C100923,Returning,P1064,Travel & Hospitality,view,mobile,Mobile App,395.26,,,
52540,S52539,,2025-04-04 06:38:00,C100923,Returning,P1064,Travel & Hospitality,add_to_cart,desktop,Mobile App,395.26,,,
52541,S52539,O52539,2025-04-04 06:41:00,C100923,Returning,P1064,Travel & Hospitality,purchase,mobile,Mobile App,395.26,1.0,395.26,Net Banking
52542,S52542,,2025-04-04 19:07:00,C101756,Loyal,P1042,Beauty & Personal Care,view,desktop,Marketplace-A,606.79,,,
52543,S52543,,2025-04-04 10:46:00,C101877,New,P1039,Beauty & Personal Care,view,mobile,Retail Store,627.75,,,
52544,S52543,,2025-04-04 10:49:00,C101877,New,P1039,Beauty & Personal Care,add_to_cart,desktop,Retail Store,627.75,,,
52545,S52545,,2025-04-04 19:40:00,C100703,New,P1067,Travel & Hospitality,view,tablet,Mobile App,44.61,,,
52546,S52545,,2025-04-04 19:43:00,C100703,New,P1067,Travel & Hospitality,add_to_cart,tablet,Mobile App,44.61,,,
52547,S52547,,2025-04-04 12:54:00,C103634,VIP,P1047,Sports & Outdoors,view,desktop,Mobile App,304.89,,,
52548,S52548,,2025-04-04 09:34:00,C102165,Loyal,P1063,Travel & Hospitality,view,desktop,Marketplace-A,329.99,,,
52549,S52548,,2025-04-04 09:37:00,C102165,Loyal,P1063,Travel & Hospitality,add_to_cart,tablet,Marketplace-A,329.99,,,
52550,S52550,,2025-04-04 15:02:00,C101049,Returning,P1052,Sports & Outdoors,view,tablet,Marketplace-B,56.27,,,
52551,S52551,,2025-04-04 10:10:00,C102436,New,P1068,Travel & Hospitality,view,tablet,Website,55.71,,,
52552,S52552,,2025-04-04 07:57:00,C101975,New,P1048,Sports & Outdoors,view,desktop,Website,671.17,,,
