Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Revenue,Inventory Group,Price Difference,Relative Price Difference,Relative Price Difference %,Price Position
2022-12-15,S004,P0015,Furniture,West,240,76,0,76.36,25,Cloudy,1,87.28,Winter,0,88,2022,12,15,4352.5199999999995,"(183.0, 287.0]",-10.920000000000002,-0.12511457378551788,-12.511457378551787,Cheaper than Competitor
2022-12-15,S004,P0016,Furniture,West,295,76,0,118.54,0,Cloudy,0,135.28,Winter,0,76,2022,12,15,9009.04,"(287.0, 460.0]",-16.739999999999995,-0.1237433471318746,-12.37433471318746,Cheaper than Competitor
2022-12-15,S004,P0017,Clothing,West,124,109,133,112.19,0,Cloudy,0,108.86,Winter,0,123,2022,12,15,12228.71,"(123.0, 183.0]",3.3299999999999983,0.030589748300569524,3.0589748300569526,Similar to Competitor
2022-12-15,S004,P0018,Furniture,West,88,49,71,155.15,5,Cloudy,0,169.53,Winter,0,77,2022,12,15,7222.2325,"(-0.001, 123.0]",-14.379999999999995,-0.08482274523683121,-8.482274523683122,Cheaper than Competitor
2022-12-15,S004,P0019,Clothing,West,135,130,119,64.41,10,Cloudy,0,60.93,Winter,0,135,2022,12,15,7535.969999999999,"(123.0, 183.0]",3.479999999999997,0.057114721811915264,5.711472181191526,More Expensive than Competitor
2022-12-15,S004,P0020,Furniture,West,217,79,224,147.25,10,Cloudy,1,131.51,Winter,0,126,2022,12,15,10469.475,"(183.0, 287.0]",15.740000000000009,0.11968671583909976,11.968671583909977,More Expensive than Competitor
2022-12-15,S005,P0001,Groceries,North,310,94,249,12.89,10,Snowy,0,11.09,Winter,0,138,2022,12,15,1090.4940000000001,"(287.0, 460.0]",1.8000000000000007,0.1623083859332733,16.23083859332733,More Expensive than Competitor
2022-12-15,S005,P0002,Electronics,North,445,137,0,43.31,5,Snowy,0,45.86,Winter,0,125,2022,12,15,5636.7965,"(287.0, 460.0]",-2.549999999999997,-0.05560401221107713,-5.560401221107713,Cheaper than Competitor
2022-12-15,S005,P0003,Toys,North,172,105,119,30.06,10,Snowy,0,32.49,Winter,0,126,2022,12,15,2840.6699999999996,"(123.0, 183.0]",-2.4300000000000033,-0.07479224376731311,-7.479224376731311,Cheaper than Competitor
2022-12-15,S005,P0004,Groceries,North,214,107,0,7.66,10,Snowy,1,7.51,Winter,0,113,2022,12,15,737.658,"(183.0, 287.0]",0.15000000000000036,0.019973368841544655,1.9973368841544654,Similar to Competitor
2022-12-15,S005,P0005,Groceries,North,240,121,295,16.53,10,Snowy,0,18.88,Winter,0,136,2022,12,15,1800.1170000000002,"(183.0, 287.0]",-2.349999999999998,-0.12447033898305074,-12.447033898305074,Cheaper than Competitor
2022-12-15,S005,P0006,Groceries,North,384,135,0,69.68,10,Snowy,1,65.31,Winter,0,169,2022,12,15,8466.12,"(287.0, 460.0]",4.3700000000000045,0.0669116521206554,6.69116521206554,More Expensive than Competitor
2022-12-15,S005,P0007,Groceries,North,261,104,0,84.09,5,Snowy,0,90.47,Winter,0,121,2022,12,15,8308.092,"(183.0, 287.0]",-6.3799999999999955,-0.07052061456836516,-7.052061456836515,Cheaper than Competitor
2022-12-15,S005,P0008,Groceries,North,151,104,105,66.25,5,Snowy,0,75.96,Winter,0,131,2022,12,15,6545.5,"(123.0, 183.0]",-9.709999999999994,-0.12783043707214317,-12.783043707214317,Cheaper than Competitor
2022-12-15,S005,P0009,Groceries,North,246,149,0,103.96,10,Snowy,1,115.01,Winter,0,160,2022,12,15,13941.036,"(183.0, 287.0]",-11.050000000000011,-0.09607860186070787,-9.607860186070786,Cheaper than Competitor
2022-12-15,S005,P0010,Groceries,North,0,0,0,72.44,5,Snowy,0,62.75,Winter,0,162,2022,12,15,0.0,"(-0.001, 123.0]",9.689999999999998,0.15442231075697208,15.442231075697208,More Expensive than Competitor
2022-12-15,S005,P0011,Electronics,North,230,71,0,81.39,0,Snowy,0,81.1,Winter,0,83,2022,12,15,5778.69,"(183.0, 287.0]",0.29000000000000625,0.0035758323057953918,0.35758323057953917,Similar to Competitor
2022-12-15,S005,P0012,Furniture,North,46,46,0,127.1,15,Snowy,1,139.49,Winter,0,118,2022,12,15,4969.61,"(-0.001, 123.0]",-12.390000000000015,-0.08882357158219237,-8.882357158219238,Cheaper than Competitor
2022-12-15,S005,P0013,Groceries,North,299,105,0,81.91,0,Snowy,0,95.34,Winter,0,128,2022,12,15,8600.55,"(287.0, 460.0]",-13.430000000000007,-0.14086427522550876,-14.086427522550876,Cheaper than Competitor
2022-12-15,S005,P0014,Furniture,North,77,77,288,182.32,0,Snowy,0,208.6,Winter,0,103,2022,12,15,14038.64,"(-0.001, 123.0]",-26.28,-0.12598274209012464,-12.598274209012464,Cheaper than Competitor
2022-12-15,S005,P0015,Groceries,North,53,53,307,48.22,20,Snowy,1,57.78,Winter,0,159,2022,12,15,2044.528,"(-0.001, 123.0]",-9.560000000000002,-0.16545517480096922,-16.545517480096922,Cheaper than Competitor
2022-12-15,S005,P0016,Toys,North,264,54,286,31.98,10,Snowy,0,29.53,Winter,0,84,2022,12,15,1554.228,"(183.0, 287.0]",2.4499999999999993,0.08296647477141887,8.296647477141887,More Expensive than Competitor
2022-12-15,S005,P0017,Toys,North,125,69,61,34.18,5,Snowy,0,31.85,Winter,0,67,2022,12,15,2240.499,"(123.0, 183.0]",2.3299999999999983,0.07315541601255882,7.315541601255882,More Expensive than Competitor
2022-12-15,S005,P0018,Clothing,North,213,113,0,24.85,0,Snowy,0,27.71,Winter,0,137,2022,12,15,2808.05,"(183.0, 287.0]",-2.8599999999999994,-0.10321183688199204,-10.321183688199204,Cheaper than Competitor
2022-12-15,S005,P0019,Furniture,North,252,50,0,129.61,5,Snowy,0,140.75,Winter,0,68,2022,12,15,6156.475,"(183.0, 287.0]",-11.139999999999986,-0.0791474245115452,-7.91474245115452,Cheaper than Competitor
2022-12-15,S005,P0020,Toys,North,167,142,109,26.32,25,Snowy,1,24.07,Winter,0,118,2022,12,15,2803.08,"(123.0, 183.0]",2.25,0.09347735770668883,9.347735770668884,More Expensive than Competitor
2022-12-16,S001,P0001,Electronics,North,165,59,0,67.81,0,Cloudy,0,60.42,Winter,0,64,2022,12,16,4000.79,"(123.0, 183.0]",7.390000000000001,0.1223104932141675,12.23104932141675,More Expensive than Competitor
2022-12-16,S001,P0002,Clothing,North,41,41,155,65.62,10,Cloudy,1,73.56,Winter,0,130,2022,12,16,2421.378,"(-0.001, 123.0]",-7.939999999999998,-0.1079390973355084,-10.793909733550839,Cheaper than Competitor
2022-12-16,S001,P0003,Clothing,North,377,56,0,54.64,0,Cloudy,0,59.6,Winter,0,93,2022,12,16,3059.84,"(287.0, 460.0]",-4.960000000000001,-0.08322147651006713,-8.322147651006713,Cheaper than Competitor
2022-12-16,S001,P0004,Electronics,North,256,119,0,118.62,5,Cloudy,0,127.43,Winter,0,142,2022,12,16,13409.991,"(183.0, 287.0]",-8.810000000000002,-0.0691359962332261,-6.91359962332261,Cheaper than Competitor
2022-12-16,S001,P0005,Groceries,North,497,174,0,71.36,10,Cloudy,0,63.06,Winter,0,180,2022,12,16,11174.976,"(460.0, 2267.0]",8.299999999999997,0.13162067871868058,13.162067871868057,More Expensive than Competitor
2022-12-16,S001,P0006,Toys,North,148,58,0,33.61,5,Cloudy,0,35.95,Winter,0,53,2022,12,16,1851.9109999999998,"(123.0, 183.0]",-2.3400000000000034,-0.06509040333796949,-6.509040333796949,Cheaper than Competitor
2022-12-16,S001,P0007,Groceries,North,553,109,0,30.41,0,Cloudy,0,28.2,Winter,0,147,2022,12,16,3314.69,"(460.0, 2267.0]",2.210000000000001,0.07836879432624116,7.836879432624117,More Expensive than Competitor
2022-12-16,S001,P0008,Electronics,North,125,80,95,43.59,5,Cloudy,0,37.64,Winter,0,86,2022,12,16,3312.84,"(123.0, 183.0]",5.950000000000003,0.15807651434644002,15.807651434644002,More Expensive than Competitor
2022-12-16,S001,P0009,Clothing,North,216,180,233,90.69,25,Cloudy,1,100.89,Winter,0,202,2022,12,16,12243.15,"(183.0, 287.0]",-10.200000000000003,-0.1011002081474874,-10.11002081474874,Cheaper than Competitor
2022-12-16,S001,P0010,Furniture,North,420,92,0,139.79,0,Cloudy,0,134.07,Winter,0,84,2022,12,16,12860.679999999998,"(287.0, 460.0]",5.719999999999999,0.042664279853807704,4.26642798538077,Similar to Competitor
2022-12-16,S001,P0011,Furniture,North,312,119,0,159.24,15,Cloudy,1,147.06,Winter,0,102,2022,12,16,16107.126,"(287.0, 460.0]",12.180000000000007,0.08282333741330074,8.282333741330074,More Expensive than Competitor
2022-12-16,S001,P0012,Groceries,North,219,219,467,106.32,15,Cloudy,1,93.88,Winter,0,230,2022,12,16,19791.467999999997,"(183.0, 287.0]",12.439999999999998,0.13250958670643373,13.250958670643373,More Expensive than Competitor
2022-12-16,S001,P0013,Toys,North,147,84,105,24.62,25,Cloudy,1,28.88,Winter,0,91,2022,12,16,1551.06,"(123.0, 183.0]",-4.259999999999998,-0.14750692520775616,-14.750692520775615,Cheaper than Competitor
2022-12-16,S001,P0014,Groceries,North,605,283,762,90.65,20,Cloudy,1,86.33,Winter,0,243,2022,12,16,20523.160000000003,"(460.0, 2267.0]",4.320000000000007,0.0500405421058729,5.00405421058729,More Expensive than Competitor
2022-12-16,S001,P0015,Toys,North,138,99,101,16.97,0,Cloudy,0,15.6,Winter,0,96,2022,12,16,1680.03,"(123.0, 183.0]",1.3699999999999992,0.08782051282051277,8.782051282051277,More Expensive than Competitor
2022-12-16,S001,P0016,Groceries,North,530,72,0,35.51,10,Cloudy,0,33.74,Winter,0,88,2022,12,16,2301.048,"(460.0, 2267.0]",1.769999999999996,0.052459988144635324,5.245998814463532,More Expensive than Competitor
2022-12-16,S001,P0017,Toys,North,130,69,127,22.51,10,Cloudy,0,20.82,Winter,0,108,2022,12,16,1397.871,"(123.0, 183.0]",1.6900000000000013,0.0811719500480308,8.11719500480308,More Expensive than Competitor
2022-12-16,S001,P0018,Groceries,North,155,49,77,55.15,5,Cloudy,0,54.91,Winter,0,70,2022,12,16,2567.2324999999996,"(123.0, 183.0]",0.240000000000002,0.004370788563103296,0.4370788563103296,Similar to Competitor
2022-12-16,S001,P0019,Furniture,North,83,83,75,119.87,5,Cloudy,0,102.64,Winter,0,92,2022,12,16,9451.7495,"(-0.001, 123.0]",17.230000000000004,0.1678682774746688,16.78682774746688,More Expensive than Competitor
2022-12-16,S001,P0020,Furniture,North,315,75,0,120.38,10,Cloudy,0,107.45,Winter,0,93,2022,12,16,8125.650000000001,"(287.0, 460.0]",12.929999999999993,0.12033503955328052,12.033503955328053,More Expensive than Competitor
2022-12-16,S002,P0001,Groceries,South,704,31,0,60.1,10,Snowy,0,55.54,Winter,0,32,2022,12,16,1676.7900000000002,"(460.0, 2267.0]",4.560000000000002,0.08210298883687436,8.210298883687436,More Expensive than Competitor
2022-12-16,S002,P0002,Toys,South,149,33,0,22.26,25,Snowy,1,21.79,Winter,0,50,2022,12,16,550.9350000000001,"(123.0, 183.0]",0.4700000000000024,0.021569527306103828,2.156952730610383,Similar to Competitor
2022-12-16,S002,P0003,Groceries,South,363,102,0,83.95,10,Snowy,0,92.71,Winter,0,144,2022,12,16,7706.61,"(287.0, 460.0]",-8.759999999999991,-0.09448818897637785,-9.448818897637786,Cheaper than Competitor
2022-12-16,S002,P0004,Groceries,South,61,61,330,39.68,10,Snowy,0,43.26,Winter,0,112,2022,12,16,2178.4320000000002,"(-0.001, 123.0]",-3.5799999999999983,-0.08275543226999534,-8.275543226999533,Cheaper than Competitor
2022-12-16,S002,P0005,Electronics,South,626,104,0,101.84,0,Snowy,0,87.39,Winter,0,109,2022,12,16,10591.36,"(460.0, 2267.0]",14.450000000000003,0.16535072662776065,16.535072662776066,More Expensive than Competitor
2022-12-16,S002,P0006,Clothing,South,175,117,0,62.85,10,Snowy,0,72.61,Winter,0,114,2022,12,16,6618.105,"(123.0, 183.0]",-9.759999999999998,-0.1344167470045448,-13.441674700454481,Cheaper than Competitor
2022-12-16,S002,P0007,Toys,South,658,113,0,33.42,5,Snowy,0,31.65,Winter,0,147,2022,12,16,3587.6369999999997,"(460.0, 2267.0]",1.7700000000000031,0.05592417061611384,5.592417061611385,More Expensive than Competitor
2022-12-16,S002,P0008,Groceries,South,146,146,144,28.86,0,Snowy,0,32.52,Winter,0,134,2022,12,16,4213.5599999999995,"(123.0, 183.0]",-3.6600000000000037,-0.11254612546125471,-11.254612546125472,Cheaper than Competitor
2022-12-16,S002,P0009,Groceries,South,336,122,0,54.37,15,Snowy,1,59.83,Winter,0,106,2022,12,16,5638.168999999999,"(287.0, 460.0]",-5.460000000000001,-0.09125856593682101,-9.125856593682101,Cheaper than Competitor
2022-12-16,S002,P0010,Groceries,South,101,84,73,87.01,0,Snowy,0,77.3,Winter,0,77,2022,12,16,7308.84,"(-0.001, 123.0]",9.710000000000008,0.12561448900388109,12.56144890038811,More Expensive than Competitor
2022-12-16,S002,P0011,Groceries,South,487,132,507,83.81,25,Snowy,1,96.8,Winter,0,150,2022,12,16,8297.19,"(460.0, 2267.0]",-12.989999999999995,-0.134194214876033,-13.4194214876033,Cheaper than Competitor
2022-12-16,S002,P0012,Electronics,South,544,120,0,76.81,10,Snowy,1,65.31,Winter,0,148,2022,12,16,8295.480000000001,"(460.0, 2267.0]",11.5,0.17608329505435613,17.608329505435613,More Expensive than Competitor
2022-12-16,S002,P0013,Groceries,South,701,143,0,20.72,20,Snowy,1,24.72,Winter,0,149,2022,12,16,2370.368,"(460.0, 2267.0]",-4.0,-0.16181229773462785,-16.181229773462785,Cheaper than Competitor
2022-12-16,S002,P0014,Electronics,South,272,47,0,108.73,10,Snowy,1,102.53,Winter,0,71,2022,12,16,4599.279,"(183.0, 287.0]",6.200000000000003,0.060470106310348215,6.047010631034821,More Expensive than Competitor
2022-12-16,S002,P0015,Clothing,South,862,70,0,68.74,5,Snowy,0,64.23,Winter,0,96,2022,12,16,4571.209999999999,"(460.0, 2267.0]",4.509999999999991,0.07021640977736246,7.021640977736246,More Expensive than Competitor
2022-12-16,S002,P0016,Clothing,South,57,57,0,101.94,0,Snowy,0,94.49,Winter,0,123,2022,12,16,5810.58,"(-0.001, 123.0]",7.450000000000003,0.07884432215049215,7.884432215049215,More Expensive than Competitor
2022-12-16,S002,P0017,Toys,South,515,40,0,17.2,0,Snowy,0,19.92,Winter,0,41,2022,12,16,688.0,"(460.0, 2267.0]",-2.7200000000000024,-0.13654618473895594,-13.654618473895594,Cheaper than Competitor
2022-12-16,S002,P0018,Clothing,South,103,101,123,32.16,5,Snowy,0,29.34,Winter,0,142,2022,12,16,3085.7519999999995,"(-0.001, 123.0]",2.8199999999999967,0.09611451942740275,9.611451942740274,More Expensive than Competitor
2022-12-16,S002,P0019,Clothing,South,828,77,0,96.96,0,Snowy,0,94.47,Winter,0,111,2022,12,16,7465.919999999999,"(460.0, 2267.0]",2.489999999999995,0.02635757383296279,2.635757383296279,Similar to Competitor
2022-12-16,S002,P0020,Furniture,South,250,64,0,120.35,5,Snowy,0,136.31,Winter,0,68,2022,12,16,7317.28,"(183.0, 287.0]",-15.960000000000008,-0.11708605384784687,-11.708605384784686,Cheaper than Competitor
2022-12-16,S003,P0001,Toys,East,226,75,170,16.94,0,Snowy,0,19.29,Winter,0,97,2022,12,16,1270.5,"(183.0, 287.0]",-2.349999999999998,-0.12182477967858983,-12.182477967858983,Cheaper than Competitor
2022-12-16,S003,P0002,Groceries,East,332,36,0,41.43,10,Snowy,1,49.75,Winter,0,43,2022,12,16,1342.332,"(287.0, 460.0]",-8.32,-0.1672361809045226,-16.72361809045226,Cheaper than Competitor
2022-12-16,S003,P0003,Electronics,East,213,100,0,85.34,10,Snowy,0,93.9,Winter,0,113,2022,12,16,7680.6,"(183.0, 287.0]",-8.560000000000002,-0.09116080937167201,-9.116080937167201,Cheaper than Competitor
2022-12-16,S003,P0004,Groceries,East,608,53,0,20.83,0,Snowy,0,20.44,Winter,0,54,2022,12,16,1103.99,"(460.0, 2267.0]",0.389999999999997,0.019080234833659344,1.9080234833659344,Similar to Competitor
2022-12-16,S003,P0005,Toys,East,719,58,0,20.5,5,Snowy,0,18.87,Winter,0,66,2022,12,16,1129.55,"(460.0, 2267.0]",1.629999999999999,0.08638049814520397,8.638049814520397,More Expensive than Competitor
2022-12-16,S003,P0006,Toys,East,147,92,89,39.29,0,Snowy,0,37.93,Winter,0,80,2022,12,16,3614.68,"(123.0, 183.0]",1.3599999999999994,0.03585552333245451,3.5855523332454506,Similar to Competitor
2022-12-16,S003,P0007,Groceries,East,778,133,0,17.54,5,Snowy,0,15.07,Winter,0,121,2022,12,16,2216.1789999999996,"(460.0, 2267.0]",2.469999999999999,0.16390179163901783,16.390179163901784,More Expensive than Competitor
2022-12-16,S003,P0008,Clothing,East,94,86,0,101.78,10,Snowy,0,98.62,Winter,0,74,2022,12,16,7877.772,"(-0.001, 123.0]",3.1599999999999966,0.032042182113161594,3.2042182113161592,Similar to Competitor
2022-12-16,S003,P0009,Groceries,East,134,134,245,62.06,20,Snowy,1,56.68,Winter,0,207,2022,12,16,6652.832000000001,"(123.0, 183.0]",5.380000000000003,0.09491884262526469,9.491884262526469,More Expensive than Competitor
2022-12-16,S003,P0010,Groceries,East,243,81,0,44.82,0,Snowy,0,44.77,Winter,0,124,2022,12,16,3630.42,"(183.0, 287.0]",0.04999999999999716,0.001116819298637417,0.11168192986374169,Similar to Competitor
2022-12-16,S003,P0011,Electronics,East,258,136,256,124.87,10,Snowy,1,108.73,Winter,0,115,2022,12,16,15284.088,"(183.0, 287.0]",16.14,0.14844109261473373,14.844109261473374,More Expensive than Competitor
2022-12-16,S003,P0012,Furniture,East,8,8,0,90.34,15,Snowy,1,79.05,Winter,0,81,2022,12,16,614.312,"(-0.001, 123.0]",11.290000000000006,0.14282099936748902,14.282099936748901,More Expensive than Competitor
2022-12-16,S003,P0013,Groceries,East,370,139,0,75.76,15,Snowy,1,66.14,Winter,0,147,2022,12,16,8951.044000000002,"(287.0, 460.0]",9.620000000000005,0.145449047475053,14.5449047475053,More Expensive than Competitor
2022-12-16,S003,P0014,Groceries,East,337,176,387,94.87,20,Snowy,1,92.14,Winter,0,154,2022,12,16,13357.696000000004,"(287.0, 460.0]",2.730000000000004,0.02962882570002175,2.962882570002175,Similar to Competitor
2022-12-16,S003,P0015,Groceries,East,620,72,0,102.0,5,Snowy,0,101.41,Winter,0,110,2022,12,16,6976.799999999999,"(460.0, 2267.0]",0.5900000000000034,0.005817966669953687,0.5817966669953687,Similar to Competitor
2022-12-16,S003,P0016,Electronics,East,295,101,0,102.76,0,Snowy,0,102.29,Winter,0,87,2022,12,16,10378.76,"(287.0, 460.0]",0.46999999999999886,0.0045947795483429355,0.45947795483429354,Similar to Competitor
2022-12-16,S003,P0017,Furniture,East,257,55,0,131.16,0,Snowy,0,118.46,Winter,0,81,2022,12,16,7213.8,"(183.0, 287.0]",12.700000000000003,0.10720918453486412,10.720918453486412,More Expensive than Competitor
2022-12-16,S003,P0018,Furniture,East,313,108,0,146.99,5,Snowy,0,133.52,Winter,0,100,2022,12,16,15081.174,"(287.0, 460.0]",13.469999999999999,0.10088376273217493,10.088376273217493,More Expensive than Competitor
2022-12-16,S003,P0019,Groceries,East,64,64,93,58.62,0,Snowy,0,54.08,Winter,0,101,2022,12,16,3751.68,"(-0.001, 123.0]",4.539999999999999,0.08394970414201182,8.394970414201183,More Expensive than Competitor
2022-12-16,S003,P0020,Clothing,East,653,83,0,74.49,0,Snowy,0,78.69,Winter,0,96,2022,12,16,6182.669999999999,"(460.0, 2267.0]",-4.200000000000003,-0.05337399923751433,-5.337399923751433,Cheaper than Competitor
2022-12-16,S004,P0001,Groceries,West,452,128,523,11.18,10,Snowy,0,10.3,Winter,0,117,2022,12,16,1287.936,"(287.0, 460.0]",0.879999999999999,0.0854368932038834,8.54368932038834,More Expensive than Competitor
2022-12-16,S004,P0002,Groceries,West,150,117,0,16.36,25,Snowy,1,17.28,Winter,0,121,2022,12,16,1435.59,"(123.0, 183.0]",-0.9200000000000017,-0.05324074074074084,-5.324074074074084,Cheaper than Competitor
2022-12-16,S004,P0003,Furniture,West,485,58,0,138.77,5,Snowy,0,153.14,Winter,0,87,2022,12,16,7646.227000000001,"(460.0, 2267.0]",-14.369999999999976,-0.09383570589003512,-9.383570589003511,Cheaper than Competitor
2022-12-16,S004,P0004,Groceries,West,239,73,0,50.3,10,Snowy,0,42.99,Winter,0,94,2022,12,16,3304.7099999999996,"(183.0, 287.0]",7.309999999999995,0.17003954408001848,17.00395440800185,More Expensive than Competitor
2022-12-16,S004,P0005,Clothing,West,86,60,61,63.98,5,Snowy,0,69.64,Winter,0,72,2022,12,16,3646.8599999999997,"(-0.001, 123.0]",-5.660000000000004,-0.08127512923607128,-8.127512923607128,Cheaper than Competitor
2022-12-16,S004,P0006,Groceries,West,183,68,0,34.3,10,Snowy,0,38.18,Winter,0,111,2022,12,16,2099.16,"(123.0, 183.0]",-3.8800000000000026,-0.10162388685175491,-10.162388685175491,Cheaper than Competitor
2022-12-16,S004,P0007,Groceries,West,894,57,0,26.58,5,Snowy,0,24.7,Winter,0,75,2022,12,16,1439.3069999999998,"(460.0, 2267.0]",1.879999999999999,0.0761133603238866,7.61133603238866,More Expensive than Competitor
2022-12-16,S004,P0008,Furniture,West,117,45,68,99.9,0,Snowy,0,89.14,Winter,0,64,2022,12,16,4495.5,"(-0.001, 123.0]",10.760000000000005,0.1207089970832399,12.07089970832399,More Expensive than Competitor
2022-12-16,S004,P0009,Clothing,West,203,97,0,128.91,10,Snowy,1,126.31,Winter,0,149,2022,12,16,11253.843,"(183.0, 287.0]",2.5999999999999943,0.02058427677935234,2.058427677935234,Similar to Competitor
2022-12-16,S004,P0010,Groceries,West,31,31,0,26.0,0,Snowy,0,30.64,Winter,0,99,2022,12,16,806.0,"(-0.001, 123.0]",-4.640000000000001,-0.1514360313315927,-15.143603133159269,Cheaper than Competitor
2022-12-16,S004,P0011,Clothing,West,525,116,0,61.72,15,Snowy,1,72.58,Winter,0,160,2022,12,16,6085.592,"(460.0, 2267.0]",-10.86,-0.14962799669330393,-14.962799669330392,Cheaper than Competitor
2022-12-16,S004,P0012,Electronics,West,162,142,161,110.46,20,Snowy,1,100.06,Winter,0,137,2022,12,16,12548.256000000001,"(123.0, 183.0]",10.399999999999991,0.10393763741754938,10.393763741754938,More Expensive than Competitor
2022-12-16,S004,P0013,Groceries,West,800,60,0,15.04,25,Snowy,1,18.06,Winter,0,91,2022,12,16,676.8,"(460.0, 2267.0]",-3.0199999999999996,-0.16722037652270208,-16.72203765227021,Cheaper than Competitor
2022-12-16,S004,P0014,Furniture,West,40,40,0,123.48,20,Snowy,1,134.27,Winter,0,52,2022,12,16,3951.36,"(-0.001, 123.0]",-10.790000000000006,-0.08036046771430704,-8.036046771430703,Cheaper than Competitor
2022-12-16,S004,P0015,Furniture,West,529,56,0,90.59,5,Snowy,0,99.61,Winter,0,70,2022,12,16,4819.388,"(460.0, 2267.0]",-9.019999999999996,-0.0905531573135227,-9.05531573135227,Cheaper than Competitor
2022-12-16,S004,P0016,Furniture,West,219,58,0,114.86,0,Snowy,0,111.22,Winter,0,53,2022,12,16,6661.88,"(183.0, 287.0]",3.6400000000000006,0.032727926631900744,3.2727926631900743,Similar to Competitor
2022-12-16,S004,P0017,Clothing,West,148,129,137,98.51,10,Snowy,0,92.93,Winter,0,115,2022,12,16,11437.011,"(123.0, 183.0]",5.579999999999998,0.060045195308296544,6.004519530829654,More Expensive than Competitor
2022-12-16,S004,P0018,Furniture,West,110,38,70,138.42,10,Snowy,0,156.54,Winter,0,61,2022,12,16,4733.963999999999,"(-0.001, 123.0]",-18.120000000000005,-0.11575316213108475,-11.575316213108474,Cheaper than Competitor
2022-12-16,S004,P0019,Clothing,West,124,124,125,59.0,10,Snowy,0,68.84,Winter,0,123,2022,12,16,6584.400000000001,"(123.0, 183.0]",-9.840000000000003,-0.14294015107495647,-14.294015107495648,Cheaper than Competitor
2022-12-16,S004,P0020,Furniture,West,138,44,0,117.11,10,Snowy,0,124.75,Winter,0,72,2022,12,16,4637.5560000000005,"(123.0, 183.0]",-7.640000000000001,-0.061242484969939885,-6.124248496993989,Cheaper than Competitor
2022-12-16,S005,P0001,Groceries,North,216,133,0,12.81,0,Cloudy,0,15.16,Winter,0,118,2022,12,16,1703.73,"(183.0, 287.0]",-2.3499999999999996,-0.15501319261213717,-15.501319261213716,Cheaper than Competitor
2022-12-16,S005,P0002,Electronics,North,308,131,602,47.64,10,Cloudy,1,52.8,Winter,0,178,2022,12,16,5616.756,"(287.0, 460.0]",-5.159999999999997,-0.09772727272727266,-9.772727272727266,Cheaper than Competitor
2022-12-16,S005,P0003,Toys,North,186,33,0,26.23,5,Cloudy,0,25.53,Winter,0,55,2022,12,16,822.3105,"(183.0, 287.0]",0.6999999999999993,0.027418723070896954,2.7418723070896953,Similar to Competitor
2022-12-16,S005,P0004,Groceries,North,107,88,90,7.63,0,Cloudy,0,6.59,Winter,0,80,2022,12,16,671.4399999999999,"(-0.001, 123.0]",1.04,0.15781487101669198,15.781487101669198,More Expensive than Competitor
2022-12-16,S005,P0005,Groceries,North,119,111,0,16.8,10,Cloudy,0,19.94,Winter,0,141,2022,12,16,1678.3200000000002,"(-0.001, 123.0]",-3.1400000000000006,-0.1574724172517553,-15.74724172517553,Cheaper than Competitor
2022-12-16,S005,P0006,Groceries,North,249,77,0,54.95,10,Cloudy,0,62.67,Winter,0,106,2022,12,16,3808.0350000000008,"(183.0, 287.0]",-7.719999999999999,-0.12318493697143766,-12.318493697143767,Cheaper than Competitor
2022-12-16,S005,P0007,Groceries,North,518,84,0,84.29,10,Cloudy,0,74.24,Winter,0,123,2022,12,16,6372.3240000000005,"(460.0, 2267.0]",10.050000000000011,0.13537176724137948,13.537176724137948,More Expensive than Competitor
2022-12-16,S005,P0008,Groceries,North,152,128,130,64.44,5,Cloudy,0,75.41,Winter,0,122,2022,12,16,7835.9039999999995,"(123.0, 183.0]",-10.969999999999999,-0.1454714228882111,-14.54714228882111,Cheaper than Competitor
2022-12-16,S005,P0009,Groceries,North,97,97,628,110.24,15,Cloudy,1,101.15,Winter,0,184,2022,12,16,9089.287999999999,"(-0.001, 123.0]",9.08999999999999,0.0898665348492337,8.98665348492337,More Expensive than Competitor
2022-12-16,S005,P0010,Groceries,North,600,170,0,71.09,0,Cloudy,0,78.68,Winter,0,155,2022,12,16,12085.300000000001,"(460.0, 2267.0]",-7.590000000000003,-0.09646670055922728,-9.646670055922728,Cheaper than Competitor
2022-12-16,S005,P0011,Electronics,North,159,136,617,80.47,10,Cloudy,1,92.2,Winter,0,129,2022,12,16,9849.528,"(123.0, 183.0]",-11.730000000000004,-0.12722342733188724,-12.722342733188723,Cheaper than Competitor
2022-12-16,S005,P0012,Furniture,North,339,100,0,115.14,25,Cloudy,1,112.24,Winter,0,110,2022,12,16,8635.5,"(287.0, 460.0]",2.9000000000000057,0.025837491090520366,2.583749109052037,Similar to Competitor
2022-12-16,S005,P0013,Groceries,North,194,135,0,59.89,25,Cloudy,1,64.48,Winter,0,120,2022,12,16,6063.862499999999,"(183.0, 287.0]",-4.590000000000003,-0.07118486352357326,-7.118486352357325,Cheaper than Competitor
2022-12-16,S005,P0014,Furniture,North,257,65,0,154.47,15,Cloudy,1,171.19,Winter,0,102,2022,12,16,8534.467499999999,"(183.0, 287.0]",-16.72,-0.09766925638179799,-9.7669256381798,Cheaper than Competitor
