Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,Year,Month,Day,DayOfWeek,Price Difference,Price Ratio,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
2022-12-28,S002,P0015,573,196,0,87.69,10,1,102.7,0,221,2022,12,28,2,-15.010000000000005,0.8538461538461538,False,False,False,False,False,True,False,False,False,True,False,False,True
2022-12-28,S002,P0016,335,138,0,95.39,5,0,89.24,0,118,2022,12,28,2,6.150000000000006,1.0689152846257284,False,False,False,False,False,True,False,False,False,True,False,False,True
2022-12-28,S002,P0017,134,80,0,18.57,15,1,22.42,0,108,2022,12,28,2,-3.8500000000000014,0.8282783229259589,False,False,False,True,False,True,False,False,False,True,False,False,True
2022-12-28,S002,P0018,138,118,99,30.08,0,0,34.66,0,120,2022,12,28,2,-4.579999999999998,0.8678592036930179,False,False,False,False,False,True,False,False,False,True,False,False,True
2022-12-28,S002,P0019,1128,156,0,109.03,0,0,106.0,0,150,2022,12,28,2,3.030000000000001,1.0285849056603773,False,False,False,False,False,True,False,False,False,True,False,False,True
2022-12-28,S002,P0020,342,73,0,136.45,5,0,131.67,0,89,2022,12,28,2,4.780000000000001,1.0363028784081416,False,True,False,False,False,True,False,False,False,True,False,False,True
2022-12-28,S003,P0001,345,69,0,16.06,5,0,17.79,0,97,2022,12,28,2,-1.7300000000000004,0.9027543563799887,False,False,False,True,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0002,674,131,0,57.02,5,0,65.91,0,118,2022,12,28,2,-8.889999999999993,0.8651191018054925,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0003,146,94,85,82.41,10,0,96.96,0,102,2022,12,28,2,-14.549999999999997,0.8499381188118812,True,False,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0004,569,143,0,26.54,0,0,23.93,0,125,2022,12,28,2,2.6099999999999994,1.1090681153363977,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0005,464,82,444,22.62,5,0,25.37,0,110,2022,12,28,2,-2.75,0.8916042569964525,False,False,False,True,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0006,217,98,0,41.16,0,0,43.54,0,110,2022,12,28,2,-2.3800000000000026,0.9453376205787781,False,False,False,True,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0007,284,151,0,19.8,0,0,22.83,0,163,2022,12,28,2,-3.0299999999999976,0.8672798948751643,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0008,531,146,0,133.62,10,0,133.16,0,161,2022,12,28,2,0.46000000000000796,1.0034544908380896,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0009,52,52,84,44.49,10,0,49.64,0,71,2022,12,28,2,-5.149999999999999,0.8962530217566479,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0010,206,206,209,47.19,10,1,42.52,0,180,2022,12,28,2,4.669999999999995,1.1098306679209782,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0011,147,96,0,130.32,15,1,126.19,0,148,2022,12,28,2,4.1299999999999955,1.0327284253902844,True,False,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0012,264,78,200,88.12,20,1,95.49,0,107,2022,12,28,2,-7.36999999999999,0.9228191433657975,False,True,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0013,525,83,0,60.06,20,1,70.95,0,107,2022,12,28,2,-10.89,0.8465116279069768,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0014,361,51,0,85.6,10,0,75.11,0,83,2022,12,28,2,10.489999999999995,1.1396618293170018,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0015,465,131,0,96.87,15,1,95.46,0,129,2022,12,28,2,1.4100000000000108,1.0147705845380266,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0016,498,152,0,120.22,5,0,118.64,0,155,2022,12,28,2,1.5799999999999983,1.013317599460553,True,False,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0017,222,52,0,108.64,10,1,94.0,0,59,2022,12,28,2,14.64,1.1557446808510639,False,True,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0018,517,49,0,111.66,10,0,117.78,0,53,2022,12,28,2,-6.1200000000000045,0.9480387162506367,False,True,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0019,148,102,162,60.74,5,0,72.56,0,146,2022,12,28,2,-11.82,0.8371003307607497,False,False,True,False,False,False,False,False,False,True,False,False,True
2022-12-28,S003,P0020,321,204,0,106.55,5,0,98.28,0,225,2022,12,28,2,8.269999999999996,1.084147334147334,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-12-28,S004,P0001,455,162,0,14.16,0,0,15.88,0,182,2022,12,28,2,-1.7200000000000006,0.8916876574307304,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0002,152,152,268,23.6,0,0,26.42,0,147,2022,12,28,2,-2.8200000000000003,0.8932626797880394,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0003,296,68,0,129.62,10,0,118.07,0,69,2022,12,28,2,11.550000000000011,1.0978233251460998,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0004,476,148,0,65.78,0,0,57.59,0,147,2022,12,28,2,8.189999999999998,1.1422121896162527,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0005,123,120,113,75.26,10,0,66.06,0,122,2022,12,28,2,9.200000000000003,1.1392673327278233,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0006,183,183,0,46.97,0,0,53.32,0,184,2022,12,28,2,-6.350000000000001,0.8809077269317329,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0007,488,104,0,35.39,0,0,40.08,0,168,2022,12,28,2,-4.689999999999998,0.8829840319361278,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0008,111,76,56,96.79,0,0,112.85,0,69,2022,12,28,2,-16.059999999999988,0.8576871953921136,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0009,374,135,0,123.77,10,0,108.82,0,135,2022,12,28,2,14.950000000000003,1.1373828340378607,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0010,285,285,1366,38.31,10,1,43.34,0,292,2022,12,28,2,-5.030000000000001,0.8839409321642824,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0011,606,159,0,68.0,15,1,74.37,0,198,2022,12,28,2,-6.3700000000000045,0.9143471830038994,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0012,185,118,229,137.06,10,1,164.3,0,192,2022,12,28,2,-27.24000000000001,0.8342057212416312,True,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0013,677,289,731,24.56,20,1,27.26,0,247,2022,12,28,2,-2.700000000000003,0.9009537784299338,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0014,114,79,0,168.08,10,0,143.45,0,91,2022,12,28,2,24.630000000000024,1.1716974555594286,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0015,262,96,0,98.33,10,1,112.62,0,110,2022,12,28,2,-14.290000000000006,0.87311312377908,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0016,637,41,0,104.91,5,0,123.88,0,56,2022,12,28,2,-18.97,0.846867936712948,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0017,278,111,0,99.16,15,1,115.61,0,154,2022,12,28,2,-16.450000000000003,0.8577112706513277,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0018,71,70,115,183.79,0,0,161.39,0,97,2022,12,28,2,22.400000000000006,1.1387942251688457,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0019,106,106,138,70.39,10,0,60.9,0,167,2022,12,28,2,9.490000000000002,1.1558292282430214,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S004,P0020,304,34,0,105.86,10,0,123.13,0,46,2022,12,28,2,-17.269999999999996,0.8597417363761878,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-28,S005,P0001,334,144,0,12.09,10,0,14.09,0,134,2022,12,28,2,-2.0,0.85805535841022,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0002,413,148,468,50.32,5,0,46.4,0,159,2022,12,28,2,3.9200000000000017,1.0844827586206898,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0003,101,72,95,28.86,0,0,33.83,0,81,2022,12,28,2,-4.969999999999999,0.8530889742831806,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0004,144,98,127,8.54,0,0,8.41,0,114,2022,12,28,2,0.129999999999999,1.0154577883472056,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0005,388,198,348,19.74,10,0,19.52,0,181,2022,12,28,2,0.21999999999999886,1.0112704918032787,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0006,777,52,0,50.56,10,0,46.11,0,67,2022,12,28,2,4.450000000000003,1.0965083495987855,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0007,170,114,0,101.39,0,0,95.06,0,150,2022,12,28,2,6.329999999999998,1.0665895224069009,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0008,221,161,0,69.1,10,0,67.82,0,147,2022,12,28,2,1.2800000000000011,1.018873488646417,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0009,298,127,392,112.15,0,0,96.81,0,132,2022,12,28,2,15.340000000000003,1.1584547050924492,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0010,276,122,344,55.85,10,1,66.08,0,110,2022,12,28,2,-10.229999999999997,0.8451876513317191,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0011,733,33,0,61.81,15,1,58.34,0,53,2022,12,28,2,3.469999999999999,1.0594789166952348,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0012,462,92,0,117.51,15,1,130.83,0,94,2022,12,28,2,-13.320000000000007,0.8981884888786975,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0013,346,178,493,87.88,10,1,82.59,0,172,2022,12,28,2,5.289999999999992,1.0640513379343746,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0014,74,74,512,217.9,0,0,258.8,0,163,2022,12,28,2,-40.900000000000006,0.8419629057187017,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0015,430,149,0,57.85,10,1,50.72,0,164,2022,12,28,2,7.130000000000003,1.1405757097791798,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0016,264,36,0,31.86,0,0,31.14,0,54,2022,12,28,2,0.7199999999999989,1.023121387283237,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0017,158,158,148,39.44,15,1,42.72,0,165,2022,12,28,2,-3.280000000000001,0.9232209737827715,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0018,192,62,0,20.08,5,0,19.99,0,72,2022,12,28,2,0.08999999999999986,1.0045022511255628,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0019,193,80,134,143.2,0,0,156.88,0,82,2022,12,28,2,-13.680000000000007,0.912799592044875,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-28,S005,P0020,215,90,0,33.61,10,0,31.95,0,139,2022,12,28,2,1.6600000000000001,1.0519561815336462,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0001,356,110,0,78.06,0,0,88.09,0,121,2022,12,29,3,-10.030000000000001,0.8861391758428879,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0002,104,104,172,77.96,5,0,69.28,0,153,2022,12,29,3,8.679999999999993,1.1252886836027713,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0003,733,116,660,74.34,0,0,67.22,0,180,2022,12,29,3,7.1200000000000045,1.1059208568878311,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0004,266,102,223,120.26,0,0,106.74,0,112,2022,12,29,3,13.52000000000001,1.1266629192430204,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0005,749,75,0,56.65,0,0,65.46,0,85,2022,12,29,3,-8.809999999999995,0.865413993278338,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0006,398,107,0,42.11,5,0,40.03,0,103,2022,12,29,3,2.0799999999999983,1.051961029228079,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0007,546,91,0,26.01,0,0,30.45,0,112,2022,12,29,3,-4.439999999999998,0.8541871921182267,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0008,114,104,118,49.55,10,0,47.46,0,144,2022,12,29,3,2.0899999999999963,1.0440370838600925,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0009,151,79,138,86.29,10,0,98.7,0,118,2022,12,29,3,-12.409999999999997,0.8742654508611956,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0010,480,58,0,119.74,5,0,136.57,0,70,2022,12,29,3,-16.83,0.8767664933733617,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0011,103,76,0,148.41,10,0,161.19,0,79,2022,12,29,3,-12.780000000000001,0.92071468453378,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0012,289,63,197,88.52,0,0,86.58,0,103,2022,12,29,3,1.9399999999999977,1.0224070224070223,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0013,184,105,0,34.42,5,0,29.61,0,106,2022,12,29,3,4.810000000000002,1.1624451198919286,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0014,584,120,0,86.21,0,0,81.86,0,136,2022,12,29,3,4.349999999999994,1.0531395064744686,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0015,150,70,0,15.36,0,0,18.07,0,82,2022,12,29,3,-2.710000000000001,0.850027670171555,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0016,284,109,0,45.46,0,0,52.27,0,150,2022,12,29,3,-6.810000000000002,0.8697149416491294,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0017,48,48,145,24.79,10,0,24.08,0,140,2022,12,29,3,0.7100000000000009,1.029485049833887,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0018,163,129,170,73.42,0,0,70.99,0,143,2022,12,29,3,2.430000000000007,1.0342301732638401,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0019,106,40,63,107.22,0,0,127.2,0,61,2022,12,29,3,-19.980000000000004,0.8429245283018868,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S001,P0020,292,61,0,115.36,5,0,112.48,0,66,2022,12,29,3,2.8799999999999955,1.0256045519203414,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S002,P0001,816,223,0,101.77,5,0,123.08,0,195,2022,12,29,3,-21.310000000000002,0.8268605784855378,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0002,281,94,163,33.64,0,0,39.13,0,100,2022,12,29,3,-5.490000000000002,0.8596984410937899,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0003,427,59,0,84.63,0,0,83.49,0,96,2022,12,29,3,1.1400000000000006,1.0136543298598635,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0004,30,30,0,34.72,10,0,39.41,0,72,2022,12,29,3,-4.689999999999998,0.8809946714031972,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0005,539,47,0,87.05,5,0,79.66,0,77,2022,12,29,3,7.390000000000001,1.0927692693949285,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0006,99,78,71,63.76,0,0,62.07,0,72,2022,12,29,3,1.6899999999999977,1.0272273239890446,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0007,510,68,0,24.04,10,0,27.33,0,76,2022,12,29,3,-3.289999999999999,0.8796194657885108,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0008,159,99,119,27.48,10,0,26.02,0,136,2022,12,29,3,1.4600000000000009,1.0561106840891623,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0009,338,101,232,72.02,5,0,64.43,0,145,2022,12,29,3,7.589999999999989,1.1178022660251434,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0010,239,99,0,108.89,0,0,100.61,0,148,2022,12,29,3,8.280000000000001,1.0822979823079217,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0011,288,154,0,123.18,0,0,111.58,0,167,2022,12,29,3,11.600000000000009,1.103961283384119,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0012,531,52,0,69.69,0,0,60.14,0,84,2022,12,29,3,9.549999999999997,1.1587961423345527,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0013,365,53,0,22.52,0,0,22.22,0,87,2022,12,29,3,0.3000000000000007,1.0135013501350136,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0014,116,92,0,118.58,0,0,141.07,0,80,2022,12,29,3,-22.489999999999995,0.8405756007655774,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0015,377,56,0,61.36,10,0,56.12,0,79,2022,12,29,3,5.240000000000002,1.0933713471133286,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0016,197,66,180,92.65,0,0,90.92,0,93,2022,12,29,3,1.730000000000004,1.0190277166739992,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0017,54,54,0,18.43,0,0,22.09,0,59,2022,12,29,3,-3.66,0.8343141693073789,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0018,119,72,96,28.55,5,0,33.22,0,119,2022,12,29,3,-4.669999999999998,0.8594220349187237,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0019,972,82,0,84.48,10,0,89.38,0,117,2022,12,29,3,-4.8999999999999915,0.945177892145894,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S002,P0020,269,52,278,131.09,5,0,118.39,0,78,2022,12,29,3,12.700000000000003,1.1072725736971027,False,True,False,False,False,True,False,False,False,False,False,False,True
2022-12-29,S003,P0001,276,62,0,16.71,5,0,15.06,0,93,2022,12,29,3,1.6500000000000004,1.109561752988048,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0002,543,151,726,76.14,0,0,80.31,0,205,2022,12,29,3,-4.170000000000002,0.9480762047067612,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0003,137,108,124,92.39,0,0,105.4,0,105,2022,12,29,3,-13.010000000000005,0.8765654648956356,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0004,426,69,0,20.55,5,0,20.22,0,64,2022,12,29,3,0.33000000000000185,1.0163204747774481,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0005,382,114,0,25.34,5,0,22.73,0,130,2022,12,29,3,2.6099999999999994,1.1148262208534976,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0006,119,118,126,40.42,10,0,37.68,0,121,2022,12,29,3,2.740000000000002,1.0727176220806796,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0007,667,101,0,17.43,5,0,16.74,0,119,2022,12,29,3,0.6900000000000013,1.0412186379928317,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0008,385,55,0,99.17,5,0,106.0,0,66,2022,12,29,3,-6.829999999999998,0.9355660377358491,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0009,84,84,146,61.35,10,0,55.14,0,157,2022,12,29,3,6.210000000000001,1.1126224156692057,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0010,209,76,0,39.44,10,0,39.05,0,117,2022,12,29,3,0.39000000000000057,1.009987195902689,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0011,362,92,0,105.22,10,0,116.28,0,79,2022,12,29,3,-11.060000000000002,0.9048847609219126,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0012,186,112,0,101.29,5,0,108.01,0,97,2022,12,29,3,-6.719999999999999,0.9377835385612443,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0013,442,119,684,88.15,0,0,83.47,0,143,2022,12,29,3,4.680000000000007,1.056068048400623,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0014,310,75,315,90.23,10,0,84.34,0,99,2022,12,29,3,5.890000000000001,1.0698363765710222,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0015,334,59,0,86.47,5,0,100.21,0,76,2022,12,29,3,-13.739999999999995,0.8628879353357949,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0016,346,85,0,107.93,0,0,118.12,0,118,2022,12,29,3,-10.189999999999998,0.9137317981713512,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0017,514,44,0,123.43,0,0,108.25,0,65,2022,12,29,3,15.180000000000007,1.1402309468822172,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0018,468,107,356,154.64,0,0,141.14,0,100,2022,12,29,3,13.5,1.0956497095082895,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0019,208,204,167,68.74,0,0,72.79,0,172,2022,12,29,3,-4.050000000000011,0.9443604890781699,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-29,S003,P0020,117,84,0,81.13,5,0,73.56,0,123,2022,12,29,3,7.569999999999993,1.1029091897770527,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-29,S004,P0001,293,89,0,11.66,5,0,12.86,0,130,2022,12,29,3,-1.1999999999999993,0.906687402799378,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0002,0,0,0,20.33,5,0,18.51,0,98,2022,12,29,3,1.8199999999999967,1.0983252296056183,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0003,228,34,0,126.71,0,0,149.91,0,48,2022,12,29,3,-23.200000000000003,0.8452404776199053,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0004,1227,118,0,55.49,10,0,49.23,0,125,2022,12,29,3,6.260000000000005,1.1271582368474509,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0005,116,109,140,84.3,0,0,97.09,0,142,2022,12,29,3,-12.790000000000006,0.8682665568029663,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0006,269,104,315,42.77,10,0,38.01,0,169,2022,12,29,3,4.760000000000005,1.125230202578269,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0007,1156,38,0,25.13,0,0,28.2,0,60,2022,12,29,3,-3.0700000000000003,0.8911347517730497,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0008,91,47,60,87.03,5,0,104.93,0,55,2022,12,29,3,-17.900000000000006,0.8294100829124178,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0009,239,108,0,108.68,10,0,131.12,0,109,2022,12,29,3,-22.439999999999998,0.8288590604026845,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0010,0,0,0,25.72,5,0,30.66,0,111,2022,12,29,3,-4.940000000000001,0.8388780169602087,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0011,447,83,0,64.75,0,0,58.21,0,105,2022,12,29,3,6.539999999999999,1.1123518295825459,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0012,296,62,0,103.33,5,0,121.13,0,78,2022,12,29,3,-17.799999999999997,0.8530504416742343,True,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0013,388,162,0,24.85,0,0,22.78,0,143,2022,12,29,3,2.0700000000000003,1.0908691834942932,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0014,208,49,0,144.5,5,0,163.17,0,49,2022,12,29,3,-18.669999999999987,0.8855794570080285,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0015,166,50,0,96.26,5,0,83.71,0,72,2022,12,29,3,12.550000000000011,1.1499223509735994,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0016,596,116,0,127.08,5,0,146.21,0,112,2022,12,29,3,-19.13000000000001,0.8691607961151767,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0017,167,167,142,112.71,10,0,100.62,0,162,2022,12,29,3,12.08999999999999,1.12015503875969,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0018,116,58,67,158.2,0,0,189.56,0,69,2022,12,29,3,-31.360000000000014,0.8345642540620384,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0019,138,68,69,51.98,5,0,56.98,0,69,2022,12,29,3,-5.0,0.9122499122499123,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S004,P0020,270,128,0,140.01,5,0,154.13,0,109,2022,12,29,3,-14.120000000000005,0.9083890222539415,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-29,S005,P0001,190,115,190,11.03,10,0,12.49,0,104,2022,12,29,3,-1.4600000000000009,0.8831064851881505,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0002,265,42,0,36.56,0,0,40.96,0,59,2022,12,29,3,-4.399999999999999,0.892578125,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0003,124,116,117,31.96,5,0,38.16,0,129,2022,12,29,3,-6.199999999999996,0.8375262054507339,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0004,173,98,104,8.04,10,0,7.64,0,129,2022,12,29,3,0.39999999999999947,1.0523560209424083,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0005,190,117,0,16.36,10,0,14.76,0,115,2022,12,29,3,1.5999999999999996,1.10840108401084,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0006,725,67,0,54.16,5,0,52.13,0,71,2022,12,29,3,2.029999999999994,1.038941108766545,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0007,338,114,0,94.56,0,0,83.81,0,126,2022,12,29,3,10.75,1.1282663166686553,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0008,60,60,134,67.21,10,0,72.16,0,155,2022,12,29,3,-4.950000000000003,0.9314024390243902,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0009,171,92,0,110.65,0,0,98.54,0,127,2022,12,29,3,12.11,1.1228942561396387,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0010,154,84,0,61.64,0,0,57.86,0,92,2022,12,29,3,3.780000000000001,1.0653301071552022,False,False,True,False,True,False,False,False,False,True,False,False,True
