product_id,date,product_name,category,units_sold,revenue,price,discount,dataset,is_promo
P00024,2020-04-22,Yoga Mat,Clothing,3,1602.8549999999998,593.65,0.1,Amazon,1
P00024,2020-04-23,Yoga Mat,Toys & Games,4,57.97,17.05,0.15,Amazon,1
P00024,2020-04-24,Yoga Mat,Toys & Games,1,408.86,408.86,0.0,Amazon,0
P00024,2020-04-29,Yoga Mat,Books,2,369.0,246.0,0.25,Amazon,1
P00024,2020-04-30,Yoga Mat,Home & Kitchen,4,1656.768,517.74,0.2,Amazon,1
P00024,2020-05-01,Yoga Mat,Toys & Games,7,2278.2885,354.84000000000003,0.125,Amazon,1
P00024,2020-05-04,Yoga Mat,Books,1,112.29350000000001,132.11,0.15,Amazon,1
P00024,2020-05-05,Yoga Mat,Sports & Outdoors,1,425.17,425.17,0.0,Amazon,0
P00024,2020-05-07,Yoga Mat,Sports & Outdoors,1,487.81,487.81,0.0,Amazon,0
P00024,2020-05-08,Yoga Mat,Electronics,3,1164.159,431.17,0.1,Amazon,1
P00024,2020-05-10,Yoga Mat,Books,3,157.6155,61.81,0.15,Amazon,1
P00024,2020-05-15,Yoga Mat,Electronics,7,3539.0125,564.24,0.1,Amazon,1
P00024,2020-05-16,Yoga Mat,Books,1,128.21,128.21,0.0,Amazon,0
P00024,2020-05-18,Yoga Mat,Electronics,11,3433.1824999999994,253.74333333333334,0.016666666666666666,Amazon,1
P00024,2020-05-19,Yoga Mat,Electronics,2,672.46,336.23,0.0,Amazon,0
P00024,2020-05-21,Yoga Mat,Toys & Games,3,401.158,115.0,0.025,Amazon,1
P00024,2020-05-23,Yoga Mat,Home & Kitchen,1,95.77,95.77,0.0,Amazon,0
P00024,2020-05-24,Yoga Mat,Books,5,131.67,27.72,0.05,Amazon,1
P00024,2020-06-02,Yoga Mat,Sports & Outdoors,8,1395.62,168.75,0.0,Amazon,0
P00024,2020-06-03,Yoga Mat,Sports & Outdoors,20,6195.295,353.875,0.1,Amazon,1
P00024,2020-06-06,Yoga Mat,Electronics,3,1016.631,376.53,0.1,Amazon,1
P00024,2020-06-09,Yoga Mat,Toys & Games,5,1384.735,325.82,0.15,Amazon,1
P00024,2020-06-10,Yoga Mat,Toys & Games,6,1152.746,281.145,0.05,Amazon,1
P00024,2020-06-11,Yoga Mat,Home & Kitchen,2,76.256,47.66,0.2,Amazon,1
P00024,2020-06-13,Yoga Mat,Toys & Games,2,315.08450000000005,179.05,0.125,Amazon,1
P00024,2020-06-14,Yoga Mat,Toys & Games,1,522.61,522.61,0.0,Amazon,0
P00024,2020-06-15,Yoga Mat,Electronics,5,769.7,295.195,0.15000000000000002,Amazon,1
P00024,2020-06-18,Yoga Mat,Clothing,9,1970.335,251.42499999999998,0.125,Amazon,1
P00024,2020-06-20,Yoga Mat,Books,2,731.268,406.26,0.1,Amazon,1
P00024,2020-06-21,Yoga Mat,Books,3,27.559499999999996,9.67,0.05,Amazon,1
P00024,2020-06-23,Yoga Mat,Books,3,1744.8899999999999,581.63,0.0,Amazon,0
P00024,2020-06-24,Yoga Mat,Clothing,6,276.64099999999996,90.41,0.15,Amazon,1
P00024,2020-06-25,Yoga Mat,Home & Kitchen,11,2671.97,243.99333333333334,0.0,Amazon,0
P00024,2020-06-27,Yoga Mat,Sports & Outdoors,2,517.0925,266.29,0.125,Amazon,1
P00024,2020-06-30,Yoga Mat,Clothing,4,1734.2080000000003,541.94,0.2,Amazon,1
P00024,2020-07-01,Yoga Mat,Electronics,1,486.13199999999995,571.92,0.15,Amazon,1
P00024,2020-07-04,Yoga Mat,Books,4,1737.96,579.32,0.25,Amazon,1
P00024,2020-07-05,Yoga Mat,Clothing,9,4295.454000000001,530.7199999999999,0.13333333333333333,Amazon,1
P00024,2020-07-07,Yoga Mat,Home & Kitchen,3,848.4960000000001,353.54,0.2,Amazon,1
P00024,2020-07-09,Yoga Mat,Electronics,5,1936.2599999999998,430.28,0.1,Amazon,1
P00024,2020-07-13,Yoga Mat,Clothing,4,511.524,142.09,0.1,Amazon,1
P00024,2020-07-16,Yoga Mat,Sports & Outdoors,1,161.69,161.69,0.0,Amazon,0
P00024,2020-07-17,Yoga Mat,Clothing,5,56.24,14.06,0.2,Amazon,1
P00024,2020-07-20,Yoga Mat,Toys & Games,5,125.31299999999999,36.955,0.175,Amazon,1
P00024,2020-07-21,Yoga Mat,Clothing,2,430.68,215.34,0.0,Amazon,0
P00024,2020-07-22,Yoga Mat,Electronics,5,117.3725,24.71,0.05,Amazon,1
P00024,2020-07-24,Yoga Mat,Home & Kitchen,9,2646.9310000000005,343.8533333333333,0.11666666666666665,Amazon,1
P00024,2020-07-25,Yoga Mat,Books,5,1110.4,222.08,0.0,Amazon,0
P00024,2020-07-26,Yoga Mat,Books,7,1399.9959999999999,187.63,0.025,Amazon,1
P00024,2020-07-27,Yoga Mat,Books,1,252.31,252.31,0.0,Amazon,0
P00024,2020-07-28,Yoga Mat,Toys & Games,3,395.01,131.67,0.0,Amazon,0
P00024,2020-08-01,Yoga Mat,Books,7,1519.376,260.78666666666663,0.05000000000000001,Amazon,1
P00024,2020-08-02,Yoga Mat,Home & Kitchen,1,412.22,412.22,0.0,Amazon,0
P00024,2020-08-03,Yoga Mat,Toys & Games,2,1058.922,588.29,0.1,Amazon,1
P00024,2020-08-05,Yoga Mat,Clothing,10,858.4399999999999,94.83999999999999,0.05,Amazon,1
P00024,2020-08-07,Yoga Mat,Home & Kitchen,9,4192.5,486.39,0.025,Amazon,1
P00024,2020-08-09,Yoga Mat,Electronics,7,2861.24,489.095,0.075,Amazon,1
P00024,2020-08-10,Yoga Mat,Toys & Games,2,555.66,277.83,0.0,Amazon,0
P00024,2020-08-11,Yoga Mat,Electronics,4,579.6635,233.595,0.025,Amazon,1
P00024,2020-08-12,Yoga Mat,Books,1,126.49,126.49,0.0,Amazon,0
P00024,2020-08-13,Yoga Mat,Electronics,5,1116.2250000000001,248.05,0.1,Amazon,1
P00024,2020-08-14,Yoga Mat,Books,4,1859.8339999999998,489.43,0.05,Amazon,1
P00024,2020-08-15,Yoga Mat,Clothing,10,3320.05,332.005,0.0,Amazon,0
P00024,2020-08-16,Yoga Mat,Home & Kitchen,3,1183.9440000000002,493.31,0.2,Amazon,1
P00024,2020-08-17,Yoga Mat,Electronics,2,779.54,389.77,0.0,Amazon,0
P00024,2020-08-18,Yoga Mat,Clothing,3,632.55,210.85,0.0,Amazon,0
P00024,2020-08-19,Yoga Mat,Home & Kitchen,2,678.4,339.2,0.0,Amazon,0
P00024,2020-08-20,Yoga Mat,Toys & Games,5,1170.224,169.60999999999999,0.1,Amazon,1
P00024,2020-08-21,Yoga Mat,Home & Kitchen,8,648.414,95.35499999999999,0.15,Amazon,1
P00024,2020-08-23,Yoga Mat,Electronics,2,711.45,395.25,0.1,Amazon,1
P00024,2020-08-25,Yoga Mat,Sports & Outdoors,7,3997.1499999999996,574.02,0.0,Amazon,0
P00024,2020-08-26,Yoga Mat,Toys & Games,2,1128.98,564.49,0.0,Amazon,0
P00024,2020-08-27,Yoga Mat,Home & Kitchen,7,1404.728,223.265,0.1,Amazon,1
P00024,2020-08-30,Yoga Mat,Clothing,3,587.9960000000001,283.57000000000005,0.05,Amazon,1
P00024,2020-08-31,Yoga Mat,Toys & Games,8,2491.33,369.70500000000004,0.15,Amazon,1
P00024,2020-09-01,Yoga Mat,Toys & Games,11,4724.0815,437.8433333333333,0.03333333333333333,Amazon,1
P00024,2020-09-03,Yoga Mat,Home & Kitchen,5,1739.1600000000003,434.79,0.2,Amazon,1
P00024,2020-09-08,Yoga Mat,Books,4,955.2,238.8,0.0,Amazon,0
P00024,2020-09-09,Yoga Mat,Electronics,5,1690.66,353.97,0.1,Amazon,1
P00024,2020-09-11,Yoga Mat,Sports & Outdoors,2,463.641,272.73,0.15,Amazon,1
P00024,2020-09-14,Yoga Mat,Books,4,1813.6259999999997,477.27,0.05,Amazon,1
P00024,2020-09-15,Yoga Mat,Electronics,1,396.52,396.52,0.0,Amazon,0
P00024,2020-09-20,Yoga Mat,Sports & Outdoors,5,1349.266,239.135,0.025,Amazon,1
P00024,2020-09-21,Yoga Mat,Electronics,3,431.163,159.69,0.1,Amazon,1
P00024,2020-09-22,Yoga Mat,Toys & Games,1,277.296,346.62,0.2,Amazon,1
P00024,2020-09-23,Yoga Mat,Clothing,6,696.5319999999999,197.81500000000003,0.1,Amazon,1
P00024,2020-09-24,Yoga Mat,Electronics,8,3215.21,350.625,0.0,Amazon,0
P00024,2020-09-25,Yoga Mat,Home & Kitchen,3,1090.7549999999999,484.78,0.25,Amazon,1
P00024,2020-09-26,Yoga Mat,Home & Kitchen,5,2442.3075,514.17,0.05,Amazon,1
P00024,2020-09-27,Yoga Mat,Toys & Games,22,3476.5675,187.62,0.13999999999999999,Amazon,1
P00024,2020-09-29,Yoga Mat,Books,4,2249.68,562.42,0.0,Amazon,0
P00024,2020-09-30,Yoga Mat,Home & Kitchen,9,3031.1800000000003,345.84666666666664,0.05000000000000001,Amazon,1
P00024,2020-10-02,Yoga Mat,Electronics,5,2248.8999999999996,449.78,0.0,Amazon,0
P00024,2020-10-05,Yoga Mat,Clothing,3,556.6904999999999,195.33,0.05,Amazon,1
P00024,2020-10-07,Yoga Mat,Sports & Outdoors,1,139.89,139.89,0.0,Amazon,0
P00024,2020-10-08,Yoga Mat,Clothing,5,486.04999999999995,97.21,0.0,Amazon,0
P00024,2020-10-10,Yoga Mat,Sports & Outdoors,9,1457.63,173.135,0.125,Amazon,1
P00024,2020-10-11,Yoga Mat,Sports & Outdoors,1,26.9365,31.69,0.15,Amazon,1
P00024,2020-10-14,Yoga Mat,Books,2,342.684,180.36,0.05,Amazon,1
P00024,2020-10-16,Yoga Mat,Electronics,5,2144.35,428.87,0.0,Amazon,0
P00024,2020-10-17,Yoga Mat,Clothing,1,353.94,353.94,0.0,Amazon,0
P00024,2020-10-18,Yoga Mat,Electronics,5,969.5799999999999,173.8,0.0,Amazon,0
P00024,2020-10-19,Yoga Mat,Toys & Games,2,73.872,41.04,0.1,Amazon,1
P00024,2020-10-22,Yoga Mat,Sports & Outdoors,4,394.668,109.63,0.1,Amazon,1
P00024,2020-10-24,Yoga Mat,Sports & Outdoors,3,41.666999999999994,14.62,0.05,Amazon,1
P00024,2020-10-26,Yoga Mat,Electronics,3,885.801,421.81,0.3,Amazon,1
P00024,2020-10-27,Yoga Mat,Sports & Outdoors,6,2505.94,418.82,0.0,Amazon,0
P00024,2020-10-30,Yoga Mat,Toys & Games,6,1442.01,256.025,0.125,Amazon,1
P00024,2020-10-31,Yoga Mat,Books,2,765.3020000000001,422.82500000000005,0.1,Amazon,1
P00024,2020-11-03,Yoga Mat,Electronics,3,671.9459999999999,184.30499999999998,0.125,Amazon,1
P00024,2020-11-04,Yoga Mat,Clothing,6,1082.931,182.175,0.15,Amazon,1
P00024,2020-11-05,Yoga Mat,Sports & Outdoors,4,2278.96,569.74,0.0,Amazon,0
P00024,2020-11-06,Yoga Mat,Electronics,6,446.81199999999995,64.975,0.05,Amazon,1
P00024,2020-11-08,Yoga Mat,Electronics,6,2274.1139999999996,382.01,0.075,Amazon,1
P00024,2020-11-09,Yoga Mat,Toys & Games,2,921.0,460.5,0.0,Amazon,0
P00024,2020-11-10,Yoga Mat,Toys & Games,5,1651.9074999999998,347.77,0.05,Amazon,1
P00024,2020-11-11,Yoga Mat,Books,4,847.654,249.31,0.15,Amazon,1
P00024,2020-11-12,Yoga Mat,Toys & Games,2,724.337,381.23,0.05,Amazon,1
P00024,2020-11-16,Yoga Mat,Home & Kitchen,2,981.52,490.76,0.0,Amazon,0
P00024,2020-11-18,Yoga Mat,Books,2,140.23299999999998,82.49,0.15,Amazon,1
P00024,2020-11-23,Yoga Mat,Toys & Games,2,38.56,19.28,0.0,Amazon,0
P00024,2020-11-24,Yoga Mat,Sports & Outdoors,4,380.0,95.0,0.0,Amazon,0
P00024,2020-11-25,Yoga Mat,Electronics,4,1332.2160000000001,370.06,0.1,Amazon,1
P00024,2020-11-26,Yoga Mat,Toys & Games,5,1328.5819999999999,369.61,0.075,Amazon,1
P00024,2020-11-27,Yoga Mat,Electronics,1,75.107,79.06,0.05,Amazon,1
P00024,2020-11-28,Yoga Mat,Home & Kitchen,3,354.09000000000003,118.03,0.0,Amazon,0
P00024,2020-12-04,Yoga Mat,Electronics,7,2703.0825,400.755,0.05,Amazon,1
P00024,2020-12-05,Yoga Mat,Clothing,4,912.44,228.11,0.0,Amazon,0
P00024,2020-12-06,Yoga Mat,Books,6,676.005,189.845,0.175,Amazon,1
P00024,2020-12-07,Yoga Mat,Home & Kitchen,9,531.4625,65.94,0.15,Amazon,1
P00024,2020-12-08,Yoga Mat,Toys & Games,5,1081.9499999999998,216.39,0.0,Amazon,0
P00024,2020-12-09,Yoga Mat,Sports & Outdoors,1,447.94800000000004,497.72,0.1,Amazon,1
P00024,2020-12-10,Yoga Mat,Home & Kitchen,8,2115.0,270.25,0.15,Amazon,1
P00024,2020-12-11,Yoga Mat,Clothing,5,1647.09,366.02,0.1,Amazon,1
P00024,2020-12-12,Yoga Mat,Toys & Games,7,2419.5485,401.3633333333333,0.08333333333333333,Amazon,1
P00024,2020-12-14,Yoga Mat,Books,3,1407.0734999999997,493.71,0.05,Amazon,1
P00024,2020-12-16,Yoga Mat,Toys & Games,3,452.745,201.22,0.25,Amazon,1
P00024,2020-12-19,Yoga Mat,Home & Kitchen,1,126.13,126.13,0.0,Amazon,0
P00024,2020-12-20,Yoga Mat,Electronics,6,2112.933,315.475,0.05,Amazon,1
P00024,2020-12-21,Yoga Mat,Home & Kitchen,2,876.0899999999999,584.06,0.25,Amazon,1
P00024,2020-12-23,Yoga Mat,Clothing,3,1616.5500000000002,538.85,0.0,Amazon,0
P00024,2020-12-24,Yoga Mat,Toys & Games,5,737.49,293.52,0.0,Amazon,0
P00024,2020-12-26,Yoga Mat,Home & Kitchen,6,602.245,308.27000000000004,0.075,Amazon,1
P00024,2020-12-27,Yoga Mat,Clothing,3,950.28,316.76,0.0,Amazon,0
P00024,2020-12-28,Yoga Mat,Toys & Games,4,47.64,11.91,0.0,Amazon,0
P00024,2020-12-29,Yoga Mat,Home & Kitchen,23,5463.476,228.21285714285713,0.0642857142857143,Amazon,1
P00024,2020-12-30,Yoga Mat,Books,3,579.2850000000001,214.55,0.1,Amazon,1
P00024,2021-01-01,Yoga Mat,Sports & Outdoors,2,255.48,127.74,0.0,Amazon,0
P00024,2021-01-02,Yoga Mat,Toys & Games,2,613.89,409.26,0.25,Amazon,1
P00024,2021-01-03,Yoga Mat,Sports & Outdoors,4,1031.44,257.86,0.0,Amazon,0
P00024,2021-01-05,Yoga Mat,Clothing,7,1097.8799999999999,172.785,0.0,Amazon,0
P00024,2021-01-06,Yoga Mat,Clothing,4,370.278,166.515,0.15000000000000002,Amazon,1
P00024,2021-01-08,Yoga Mat,Books,10,1680.629,139.54666666666665,0.016666666666666666,Amazon,1
P00024,2021-01-11,Yoga Mat,Toys & Games,9,2483.676,293.53,0.09999999999999999,Amazon,1
P00024,2021-01-14,Yoga Mat,Electronics,5,1626.36,406.59,0.2,Amazon,1
P00024,2021-01-15,Yoga Mat,Sports & Outdoors,4,464.76,116.19,0.0,Amazon,0
P00024,2021-01-17,Yoga Mat,Sports & Outdoors,3,637.686,236.18,0.1,Amazon,1
P00024,2021-01-21,Yoga Mat,Toys & Games,9,3132.49,402.22,0.125,Amazon,1
P00024,2021-01-26,Yoga Mat,Books,5,2100.6,420.12,0.0,Amazon,0
P00024,2021-01-31,Yoga Mat,Toys & Games,4,1846.572,485.94,0.05,Amazon,1
P00024,2021-02-01,Yoga Mat,Sports & Outdoors,3,895.0500000000001,298.35,0.0,Amazon,0
P00024,2021-02-02,Yoga Mat,Clothing,3,637.6589999999999,252.45,0.025,Amazon,1
P00024,2021-02-06,Yoga Mat,Toys & Games,6,1015.4124999999999,281.665,0.025,Amazon,1
P00024,2021-02-08,Yoga Mat,Sports & Outdoors,2,575.946,319.97,0.1,Amazon,1
P00024,2021-02-10,Yoga Mat,Books,7,816.756,139.41,0.05,Amazon,1
P00024,2021-02-11,Yoga Mat,Clothing,3,1083.42,481.52,0.25,Amazon,1
P00024,2021-02-13,Yoga Mat,Electronics,4,784.5,261.5,0.25,Amazon,1
P00024,2021-02-17,Yoga Mat,Sports & Outdoors,2,743.679,391.41,0.05,Amazon,1
P00024,2021-02-19,Yoga Mat,Toys & Games,5,1290.6000000000001,286.8,0.1,Amazon,1
P00024,2021-02-20,Yoga Mat,Home & Kitchen,8,1520.7599999999998,215.25,0.075,Amazon,1
P00024,2021-02-21,Yoga Mat,Sports & Outdoors,7,2128.505,345.315,0.1,Amazon,1
P00024,2021-02-24,Yoga Mat,Clothing,1,308.35099999999994,324.58,0.05,Amazon,1
P00024,2021-02-26,Yoga Mat,Clothing,6,2190.603,388.145,0.075,Amazon,1
P00024,2021-02-27,Yoga Mat,Electronics,2,340.12800000000004,212.58,0.2,Amazon,1
P00024,2021-02-28,Yoga Mat,Books,3,1283.0375,480.95000000000005,0.125,Amazon,1
P00024,2021-03-05,Yoga Mat,Sports & Outdoors,1,168.35,168.35,0.0,Amazon,0
P00024,2021-03-06,Yoga Mat,Home & Kitchen,3,355.794,124.84,0.05,Amazon,1
P00024,2021-03-09,Yoga Mat,Home & Kitchen,7,705.4639999999999,91.905,0.1,Amazon,1
P00024,2021-03-11,Yoga Mat,Clothing,3,1724.3999999999999,574.8,0.0,Amazon,0
P00024,2021-03-14,Yoga Mat,Electronics,5,912.6999999999999,154.185,0.0,Amazon,0
P00024,2021-03-15,Yoga Mat,Toys & Games,4,219.72,54.93,0.0,Amazon,0
P00024,2021-03-16,Yoga Mat,Books,1,536.94,596.6,0.1,Amazon,1
P00024,2021-03-20,Yoga Mat,Books,4,1199.72,299.93,0.0,Amazon,0
P00024,2021-03-22,Yoga Mat,Electronics,2,371.826,206.57,0.1,Amazon,1
P00024,2021-03-23,Yoga Mat,Clothing,3,854.0595,299.67,0.05,Amazon,1
P00024,2021-03-29,Yoga Mat,Electronics,2,1010.16,505.08,0.0,Amazon,0
P00024,2021-03-30,Yoga Mat,Clothing,2,940.816,588.01,0.2,Amazon,1
P00024,2021-03-31,Yoga Mat,Home & Kitchen,10,2325.2090000000003,261.99333333333334,0.03333333333333333,Amazon,1
P00024,2021-04-01,Yoga Mat,Toys & Games,1,145.47,145.47,0.0,Amazon,0
P00024,2021-04-02,Yoga Mat,Sports & Outdoors,12,4221.416499999999,375.3433333333333,0.03333333333333333,Amazon,1
P00024,2021-04-04,Yoga Mat,Home & Kitchen,5,2299.23,510.94,0.1,Amazon,1
P00024,2021-04-05,Yoga Mat,Clothing,1,47.412,52.68,0.1,Amazon,1
P00024,2021-04-06,Yoga Mat,Clothing,2,653.226,350.305,0.07500000000000001,Amazon,1
P00024,2021-04-07,Yoga Mat,Electronics,5,282.15,56.43,0.0,Amazon,0
P00024,2021-04-08,Yoga Mat,Sports & Outdoors,4,380.832,195.80499999999998,0.07500000000000001,Amazon,1
P00024,2021-04-10,Yoga Mat,Sports & Outdoors,5,113.6675,23.93,0.05,Amazon,1
P00024,2021-04-12,Yoga Mat,Home & Kitchen,13,5946.2275,507.6033333333333,0.11666666666666665,Amazon,1
P00024,2021-04-13,Yoga Mat,Electronics,1,277.71,277.71,0.0,Amazon,0
P00024,2021-04-14,Yoga Mat,Books,5,2413.5,482.7,0.0,Amazon,0
P00024,2021-04-16,Yoga Mat,Home & Kitchen,4,2096.46,551.7,0.05,Amazon,1
P00024,2021-04-17,Yoga Mat,Sports & Outdoors,1,246.3675,328.49,0.25,Amazon,1
P00024,2021-04-18,Yoga Mat,Books,5,1393.7400000000002,309.72,0.1,Amazon,1
P00024,2021-04-20,Yoga Mat,Home & Kitchen,3,1046.6625,367.25,0.05,Amazon,1
P00024,2021-04-23,Yoga Mat,Home & Kitchen,4,2081.26,547.7,0.05,Amazon,1
P00024,2021-04-24,Yoga Mat,Electronics,2,682.21,401.3,0.15,Amazon,1
P00024,2021-04-26,Yoga Mat,Books,4,1335.5479999999998,351.46,0.05,Amazon,1
P00024,2021-04-29,Yoga Mat,Home & Kitchen,3,941.0580000000001,348.54,0.1,Amazon,1
P00024,2021-05-04,Yoga Mat,Electronics,2,314.177,182.57,0.125,Amazon,1
P00024,2021-05-05,Yoga Mat,Books,11,1005.79,98.69333333333333,0.0,Amazon,0
P00024,2021-05-06,Yoga Mat,Clothing,1,124.98,124.98,0.0,Amazon,0
P00024,2021-05-07,Yoga Mat,Sports & Outdoors,8,2928.84,337.55499999999995,0.125,Amazon,1
P00024,2021-05-08,Yoga Mat,Sports & Outdoors,6,215.79700000000003,44.015,0.15000000000000002,Amazon,1
P00024,2021-05-10,Yoga Mat,Sports & Outdoors,8,986.878,131.36,0.07500000000000001,Amazon,1
P00024,2021-05-13,Yoga Mat,Clothing,2,183.54,96.6,0.05,Amazon,1
P00024,2021-05-14,Yoga Mat,Toys & Games,4,508.284,141.19,0.1,Amazon,1
P00024,2021-05-16,Yoga Mat,Toys & Games,1,328.78549999999996,346.09,0.05,Amazon,1
P00024,2021-05-17,Yoga Mat,Sports & Outdoors,6,426.3435,73.92666666666666,0.05000000000000001,Amazon,1
P00024,2021-05-18,Yoga Mat,Clothing,5,494.98,210.92,0.125,Amazon,1
P00024,2021-05-20,Yoga Mat,Electronics,2,757.24,378.62,0.0,Amazon,0
P00024,2021-05-21,Yoga Mat,Toys & Games,6,830.0355,231.16666666666666,0.06666666666666667,Amazon,1
P00024,2021-05-22,Yoga Mat,Toys & Games,5,207.918,98.64,0.225,Amazon,1
P00024,2021-05-24,Yoga Mat,Books,1,242.03199999999998,345.76,0.3,Amazon,1
P00024,2021-05-25,Yoga Mat,Home & Kitchen,2,1058.56,529.28,0.0,Amazon,0
P00024,2021-05-26,Yoga Mat,Books,8,2782.018,359.005,0.025,Amazon,1
P00024,2021-05-27,Yoga Mat,Sports & Outdoors,6,2931.1299999999997,569.995,0.075,Amazon,1
P00024,2021-05-29,Yoga Mat,Home & Kitchen,8,1974.003,268.475,0.037500000000000006,Amazon,1
P00024,2021-06-01,Yoga Mat,Home & Kitchen,7,2588.0945,347.65,0.05,Amazon,1
P00024,2021-06-03,Yoga Mat,Sports & Outdoors,4,2002.6364999999998,447.9,0.025,Amazon,1
P00024,2021-06-04,Yoga Mat,Toys & Games,3,202.32,84.3,0.2,Amazon,1
P00024,2021-06-05,Yoga Mat,Sports & Outdoors,3,542.835,241.26,0.25,Amazon,1
P00024,2021-06-06,Yoga Mat,Books,11,2632.2394999999997,304.78333333333336,0.11666666666666665,Amazon,1
P00024,2021-06-07,Yoga Mat,Electronics,2,616.7840000000001,385.49,0.2,Amazon,1
P00024,2021-06-09,Yoga Mat,Books,1,334.45,334.45,0.0,Amazon,0
P00024,2021-06-11,Yoga Mat,Home & Kitchen,4,701.16,175.29,0.0,Amazon,0
P00024,2021-06-12,Yoga Mat,Toys & Games,2,428.706,252.18,0.15,Amazon,1
P00024,2021-06-14,Yoga Mat,Toys & Games,1,465.09,465.09,0.0,Amazon,0
P00024,2021-06-15,Yoga Mat,Electronics,11,5105.74,551.095,0.1375,Amazon,1
P00024,2021-06-17,Yoga Mat,Clothing,5,809.1375,215.77,0.25,Amazon,1
P00024,2021-06-19,Yoga Mat,Books,2,16.082,9.46,0.15,Amazon,1
P00024,2021-06-20,Yoga Mat,Home & Kitchen,4,1508.46,377.115,0.0,Amazon,0
P00024,2021-06-21,Yoga Mat,Toys & Games,5,1171.5375000000001,312.41,0.25,Amazon,1
P00024,2021-06-25,Yoga Mat,Clothing,7,1750.194,254.71499999999997,0.05,Amazon,1
P00024,2021-06-26,Yoga Mat,Toys & Games,4,1952.799,523.505,0.075,Amazon,1
P00024,2021-06-29,Yoga Mat,Books,3,667.3725000000001,296.61,0.25,Amazon,1
P00024,2021-07-03,Yoga Mat,Home & Kitchen,5,2406.2075,506.57,0.05,Amazon,1
P00024,2021-07-04,Yoga Mat,Home & Kitchen,2,412.26,206.13,0.0,Amazon,0
P00024,2021-07-05,Yoga Mat,Clothing,5,2733.75,546.75,0.0,Amazon,0
P00024,2021-07-08,Yoga Mat,Books,4,260.73,86.91,0.25,Amazon,1
P00024,2021-07-09,Yoga Mat,Clothing,2,152.62,76.31,0.0,Amazon,0
P00024,2021-07-11,Yoga Mat,Clothing,5,191.0,38.2,0.0,Amazon,0
P00024,2021-07-13,Yoga Mat,Electronics,1,556.68,556.68,0.0,Amazon,0
P00024,2021-07-14,Yoga Mat,Sports & Outdoors,4,2030.1119999999999,534.24,0.05,Amazon,1
P00024,2021-07-15,Yoga Mat,Books,3,494.79,164.93,0.0,Amazon,0
P00024,2021-07-18,Yoga Mat,Clothing,3,97.0785,38.07,0.15,Amazon,1
P00024,2021-07-19,Yoga Mat,Toys & Games,1,506.22599999999994,595.56,0.15,Amazon,1
P00024,2021-07-20,Yoga Mat,Toys & Games,4,1538.2079999999999,549.36,0.3,Amazon,1
P00024,2021-07-22,Yoga Mat,Books,1,154.602,171.78,0.1,Amazon,1
P00024,2021-07-23,Yoga Mat,Toys & Games,5,2364.2980000000002,492.88,0.075,Amazon,1
P00024,2021-07-24,Yoga Mat,Books,2,554.833,280.64,0.025,Amazon,1
P00024,2021-07-27,Yoga Mat,Electronics,3,846.0899999999999,282.03,0.0,Amazon,0
P00024,2021-07-29,Yoga Mat,Books,3,831.39,277.13,0.0,Amazon,0
P00024,2021-07-30,Yoga Mat,Electronics,1,151.263,168.07,0.1,Amazon,1
P00024,2021-07-31,Yoga Mat,Sports & Outdoors,7,2299.7799999999997,357.82,0.0,Amazon,0
P00024,2021-08-01,Yoga Mat,Home & Kitchen,4,1753.84,438.46,0.0,Amazon,0
P00024,2021-08-04,Yoga Mat,Sports & Outdoors,1,196.34,196.34,0.0,Amazon,0
P00024,2021-08-07,Yoga Mat,Home & Kitchen,2,188.575,99.25,0.05,Amazon,1
P00024,2021-08-08,Yoga Mat,Toys & Games,2,16.416,10.26,0.2,Amazon,1
P00024,2021-08-09,Yoga Mat,Sports & Outdoors,1,234.96,234.96,0.0,Amazon,0
P00024,2021-08-11,Yoga Mat,Books,4,1814.12,453.53,0.0,Amazon,0
P00024,2021-08-12,Yoga Mat,Sports & Outdoors,6,1823.0699999999997,354.98,0.07500000000000001,Amazon,1
P00024,2021-08-14,Yoga Mat,Electronics,3,1004.3685,393.87,0.15,Amazon,1
P00024,2021-08-15,Yoga Mat,Clothing,8,2325.395,295.13500000000005,0.15000000000000002,Amazon,1
P00024,2021-08-16,Yoga Mat,Sports & Outdoors,7,3330.525,517.71,0.075,Amazon,1
P00024,2021-08-17,Yoga Mat,Sports & Outdoors,1,309.681,325.98,0.05,Amazon,1
P00024,2021-08-18,Yoga Mat,Home & Kitchen,5,719.05,143.81,0.0,Amazon,0
P00024,2021-08-20,Yoga Mat,Clothing,1,321.21900000000005,356.91,0.1,Amazon,1
P00024,2021-08-22,Yoga Mat,Clothing,11,2785.489,253.73666666666668,0.09999999999999999,Amazon,1
P00024,2021-08-23,Yoga Mat,Home & Kitchen,11,2070.4139999999998,224.15666666666667,0.06666666666666667,Amazon,1
P00024,2021-08-27,Yoga Mat,Books,4,513.076,135.02,0.05,Amazon,1
P00024,2021-08-28,Yoga Mat,Home & Kitchen,5,2037.5,407.5,0.0,Amazon,0
P00024,2021-08-29,Yoga Mat,Books,9,524.635,59.135,0.025,Amazon,1
P00024,2021-09-01,Yoga Mat,Toys & Games,4,900.752,237.04,0.05,Amazon,1
P00024,2021-09-04,Yoga Mat,Clothing,3,143.01299999999998,50.18,0.05,Amazon,1
P00024,2021-09-05,Yoga Mat,Books,11,3937.655,417.3666666666666,0.08333333333333333,Amazon,1
